"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000094963","FMO2",-0.301004252879414,-6.01115815847671,2.7443036855333e-09,2.36170713040731e-08
"ENSG00000249007","RP11-510N19.5",-0.225790524468928,-6.00585363797866,2.83173432717692e-09,2.43276144946471e-08
"ENSG00000230910","RP3-525N10.2",-0.346030472974327,-6.00422053193891,2.85919452783236e-09,2.45213938922158e-08
"ENSG00000132692","BCAN",-0.277693002342059,-6.00300989583055,2.87971850897055e-09,2.46551242206383e-08
"ENSG00000091831","ESR1",-0.628978054614482,-6.00257640852066,2.88710232957225e-09,2.46760882869423e-08
"ENSG00000178826","TMEM139",-0.402289142687225,-6.00188574551736,2.89890493154185e-09,2.47346837162274e-08
"ENSG00000153253","SCN3A",-0.362016208270718,-5.999339112473,2.942831938142e-09,2.50667115685008e-08
"ENSG00000197261","C6orf141",-0.360143716199981,-5.9935339034057,3.04540735473751e-09,2.58963210436863e-08
"ENSG00000137960","GIPC2",-0.283203467232448,-5.9909335002085,3.09247854589979e-09,2.62519401179948e-08
"ENSG00000134020","PEBP4",-0.37436297374426,-5.99063662252348,3.09789739968827e-09,2.62533677939684e-08
"ENSG00000160716","CHRNB2",-0.405180469473586,-5.99033795973133,3.1033581817855e-09,2.62551453619754e-08
"ENSG00000105996","HOXA2",-0.293386386911185,-5.98591694170137,3.18529916283785e-09,2.69028645509953e-08
"ENSG00000099994","SUSD2",0.357742205148133,5.98539022447045,3.19520113035384e-09,2.69409876083798e-08
"ENSG00000211949","IGHV3-23",0.306169508508206,5.98347918376917,3.23138025805382e-09,2.72001705223385e-08
"ENSG00000151892","GFRA1",-0.559354329914713,-5.98091872320468,3.28048084705976e-09,2.75670659416787e-08
"ENSG00000152766","ANKRD22",0.201095305997247,5.97858283683741,3.32590912813629e-09,2.79019222159085e-08
"ENSG00000165304","MELK",0.206170262108095,5.97688232527079,3.35936598037379e-09,2.81150135869378e-08
"ENSG00000204403","CASP12",-0.385580969286065,-5.97654434568109,3.3660545807654e-09,2.81150135869378e-08
"ENSG00000196616","ADH1B",-0.457392619842549,-5.97643715314171,3.36817862771515e-09,2.81150135869378e-08
"ENSG00000169594","BNC1",-0.318576350021275,-5.9740306986894,3.4162086798536e-09,2.84684056654467e-08
"ENSG00000166402","TUB",-0.273271239641874,-5.97343781995873,3.42814402839956e-09,2.85203330149714e-08
"ENSG00000144891","AGTR1",-0.427944068371618,-5.97259509282038,3.44517913250226e-09,2.85987518485448e-08
"ENSG00000160460","SPTBN4",-0.34978974513388,-5.97240616543311,3.4490094729345e-09,2.85987518485448e-08
"ENSG00000279208","bP-21264C1.1",-0.470627582133891,-5.96902802929283,3.51820349269629e-09,2.91242010984792e-08
"ENSG00000188613","NANOS1",0.368286315389779,5.96710416059884,3.55821299625063e-09,2.94067189772779e-08
"ENSG00000186818","LILRB4",0.251414229066322,5.9629409710672,3.64631719852926e-09,3.00851254004064e-08
"ENSG00000105767","CADM4",-0.219493445439838,-5.96195524974022,3.66748714443122e-09,3.02099435290875e-08
"ENSG00000167653","PSCA",0.380349330983432,5.9607364474693,3.69382864589828e-09,3.03526878739398e-08
"ENSG00000014257","ACPP",0.215704813278754,5.96059224657373,3.69695738304587e-09,3.03526878739398e-08
"ENSG00000213088","ACKR1",-0.496801403524406,-5.95908403828419,3.72983634031201e-09,3.05724290189509e-08
"ENSG00000071967","CYBRD1",-0.405685400929163,-5.9558732823671,3.80078331086674e-09,3.11029730840159e-08
"ENSG00000169507","SLC38A11",-0.395980330009205,-5.95367064466261,3.85021349003052e-09,3.14456823684083e-08
"ENSG00000130720","FIBCD1",0.433167442593145,5.95344817797135,3.85524065836686e-09,3.14456823684083e-08
"ENSG00000159217","IGF2BP1",0.351190911194886,5.95249827564474,3.87677808471657e-09,3.15698541100698e-08
"ENSG00000123485","HJURP",0.20959669180015,5.95161567046672,3.89689478413887e-09,3.16820714157632e-08
"ENSG00000072195","SPEG",-0.24622492024377,-5.94616385577102,4.02342991631674e-09,3.26577103597138e-08
"ENSG00000188662","HILS1",-0.433356828324968,-5.94240179326588,4.11307319234969e-09,3.33312252216344e-08
"ENSG00000164488","DACT2",-0.364742952499828,-5.94108515849787,4.14490395164783e-09,3.35348216152737e-08
"ENSG00000049540","ELN",-0.337359589608907,-5.94006751729596,4.16967072388268e-09,3.36807005160152e-08
"ENSG00000163017","ACTG2",-0.290912773749457,-5.93935449676655,4.18710971524082e-09,3.37670138325872e-08
"ENSG00000204851","PNMAL2",-0.263133980076459,-5.93736052245452,4.23625651271988e-09,3.41083455130425e-08
"ENSG00000148357","HMCN2",-0.299121158283091,-5.9314163602743,4.38612719364919e-09,3.52582571836751e-08
"ENSG00000264230","ANXA8L1",-0.377298134054638,-5.93049483908705,4.40981968804193e-09,3.5391811300497e-08
"ENSG00000213412","HNRNPA1P33",-0.413821002039927,-5.92991101480964,4.42489444139712e-09,3.54558849470923e-08
"ENSG00000141469","SLC14A1",-0.338577427735152,-5.92517037329738,4.54917557459774e-09,3.63339113100652e-08
"ENSG00000132702","HAPLN2",-0.391436612289486,-5.92506888970862,4.55187293730862e-09,3.63339113100652e-08
"ENSG00000152527","PLEKHH2",-0.292656304708006,-5.92490349034485,4.55627247828218e-09,3.63339113100652e-08
"ENSG00000172508","CARNS1",-0.242412633528468,-5.91666885318593,4.78062937947786e-09,3.80623358238683e-08
"ENSG00000007174","DNAH9",-0.377745656908182,-5.91522558333496,4.82104590280687e-09,3.82830876360229e-08
"ENSG00000180139","ACTA2-AS1",-0.267609059030828,-5.91513231932893,4.82366904213888e-09,3.82830876360229e-08
"ENSG00000154027","AK5",-0.363461599583519,-5.91357563403824,4.86765826848061e-09,3.85709846947751e-08
"ENSG00000267707","RP11-95O2.5",-0.282865021045986,-5.91303052980864,4.88315421436418e-09,3.86325491642736e-08
"ENSG00000152583","SPARCL1",-0.189804009005523,-5.91183298950218,4.91736633193812e-09,3.88417561764464e-08
"ENSG00000006555","TTC22",-0.304858794817472,-5.91151982442811,4.92635150677418e-09,3.88513525770834e-08
"ENSG00000021300","PLEKHB1",-0.335121009366907,-5.9083452082328,5.01834414247641e-09,3.95145208069008e-08
"ENSG00000169429","CXCL8",0.355390882653862,5.90712530718421,5.05413742373288e-09,3.97337847777742e-08
"ENSG00000162738","VANGL2",-0.378333256748221,-5.8920002457031,5.51912932441353e-09,4.33212662826807e-08
"ENSG00000198759","EGFL6",0.219177332611859,5.89159137167769,5.53226123151569e-09,4.33562792438534e-08
"ENSG00000139540","SLC39A5",-0.356358253379593,-5.88965706653464,5.59479970786423e-09,4.37777754918954e-08
"ENSG00000211673","IGLV3-1",0.316486293358142,5.88574483510807,5.72340003113878e-09,4.47140627432717e-08
"ENSG00000096006","CRISP3",0.464519757061116,5.88544955752723,5.7332222766767e-09,4.47209225949821e-08
"ENSG00000233175","CTD-2020K17.3",-0.353999531955423,-5.87852409598519,5.96836248071553e-09,4.64825738373484e-08
"ENSG00000130675","MNX1",0.408723287830905,5.87526805121682,6.08213759710481e-09,4.72950046431167e-08
"ENSG00000224016","RP11-728K20.1",-0.459387529743928,-5.87403744328223,6.12568643840795e-09,4.75596773168319e-08
"ENSG00000174371","EXO1",0.23507211866879,5.87301526629445,6.16209019016863e-09,4.77681410090591e-08
"ENSG00000149451","ADAM33",-0.247379323325653,-5.8716297809188,6.21176947554262e-09,4.8078711111011e-08
"ENSG00000251381","LINC00958",-0.350141159784027,-5.86895359146096,6.30883686149078e-09,4.8754535251088e-08
"ENSG00000232229","LINC00865",-0.373337466701925,-5.86495007098576,6.4568125070649e-09,4.98210841594514e-08
"ENSG00000118137","APOA1",-0.371428431521588,-5.86434492939015,6.47947159177876e-09,4.99188874559226e-08
"ENSG00000100453","GZMB",0.380530711716408,5.86360603547718,6.50724401028912e-09,5.00557231560702e-08
"ENSG00000131831","RAI2",-0.322422720123286,-5.85887599877014,6.68779704770119e-09,5.13655687227434e-08
"ENSG00000159184","HOXB13",0.533847570990443,5.85808919318114,6.71830041495553e-09,5.15207087036467e-08
"ENSG00000188517","COL25A1",-0.308547569746412,-5.85762368878915,6.73641115662407e-09,5.15804835882394e-08
"ENSG00000177494","ZBED2",0.284819756490012,5.85712205360677,6.75598083789852e-09,5.15916583631822e-08
"ENSG00000198796","ALPK2",0.245512590210231,5.85705739668984,6.75850724557686e-09,5.15916583631822e-08
"ENSG00000267206","LCN6",-0.398783116147936,-5.84867193114855,7.09408195750899e-09,5.39193613664127e-08
"ENSG00000178919","FOXE1",-0.300533008361525,-5.84866208661268,7.09448530434106e-09,5.39193613664127e-08
"ENSG00000178363","CALML3",-0.370637467590298,-5.84863029636118,7.09578795581991e-09,5.39193613664127e-08
"ENSG00000224958","PGM5-AS1",-0.422223102141399,-5.8476409622167,7.13644402102635e-09,5.41460092642363e-08
"ENSG00000163599","CTLA4",0.367433586815746,5.84565762544843,7.21863263475252e-09,5.46866108693373e-08
"ENSG00000224272","AC114730.3",0.448484258629525,5.84345619650062,7.3109388064049e-09,5.53021089743185e-08
"ENSG00000189221","MAOA",-0.357247869643518,-5.83817003618646,7.53730873589803e-09,5.69283137152419e-08
"ENSG00000122952","ZWINT",0.221649153346134,5.8375217790982,7.56553479442424e-09,5.70553151917363e-08
"ENSG00000162552","WNT4",-0.352748984169529,-5.83411468778391,7.71558562894747e-09,5.80992893746045e-08
"ENSG00000000005","TNMD",-0.403179449972661,-5.83075569327712,7.86635441071031e-09,5.914552188504e-08
"ENSG00000065328","MCM10",0.272759046297967,5.82641954913676,8.0652315214223e-09,6.05497861968641e-08
"ENSG00000108387","SEPT4",-0.191039111177627,-5.82499104678835,8.13181584211495e-09,6.09581397459891e-08
"ENSG00000165816","VWA2",-0.353845914480115,-5.82455641414024,8.1521806472221e-09,6.0963025737174e-08
"ENSG00000103723","AP3B2",-0.366221900616549,-5.82445684767706,8.15685284363389e-09,6.0963025737174e-08
"ENSG00000186399","GOLGA8R",-0.364860661877346,-5.8236891341864,8.19296580063056e-09,6.11415358256012e-08
"ENSG00000167608","TMC4",-0.238385139371169,-5.81598875874301,8.56391178359503e-09,6.38145438419898e-08
"ENSG00000131969","ABHD12B",-0.50342881096496,-5.81514663319339,8.60545779545593e-09,6.40287038352376e-08
"ENSG00000134824","FADS2",0.509994358188765,5.81052096792325,8.83718774939288e-09,6.56551838736469e-08
"ENSG00000186871","ERCC6L",0.239984523602315,5.80572445351463,9.0838922244948e-09,6.73879245140564e-08
"ENSG00000142677","IL22RA1",-0.258717163769523,-5.79805025153771,9.49262137266776e-09,7.0315713871613e-08
"ENSG00000103257","SLC7A5",0.380281786317815,5.79442920903362,9.69164431033059e-09,7.16837596917943e-08
"ENSG00000205517","RGL3",-0.354323220317712,-5.79341735087882,9.74798148092882e-09,7.19939548074507e-08
"ENSG00000255443","RP1-68D18.4",-0.36674890862469,-5.79232249891122,9.80929868897818e-09,7.23399608331724e-08
"ENSG00000223401","RP11-211G3.2",-0.476528266492552,-5.79110393017593,9.87798631265269e-09,7.2739221742656e-08
"ENSG00000243479","MNX1-AS1",0.432265576959635,5.79034369165516,9.92107602313933e-09,7.29490884054362e-08
"ENSG00000164344","KLKB1",-0.303555447803331,-5.78940223009081,9.97469103572679e-09,7.32356170023994e-08
"ENSG00000211956","IGHV4-34",0.305444679062331,5.78675619427182,1.01268945575869e-08,7.42440949969716e-08
"ENSG00000004776","HSPB6",-0.28089861710663,-5.78311514201855,1.03400347515942e-08,7.56957156046429e-08
"ENSG00000138115","CYP2C8",-0.427841500308105,-5.78274528998937,1.03619279722324e-08,7.57450875163189e-08
"ENSG00000050628","PTGER3",-0.311476375854452,-5.78196785848688,1.04080949190101e-08,7.59714957591976e-08
"ENSG00000175445","LPL",-0.304992394370006,-5.77667717360241,1.07276386676741e-08,7.81897862075371e-08
"ENSG00000184601","C14orf180",-0.463635920870276,-5.77417958799685,1.08817857846426e-08,7.91609270856845e-08
"ENSG00000172247","C1QTNF4",-0.337858166026951,-5.77400657198581,1.08925435669902e-08,7.91609270856845e-08
"ENSG00000221818","EBF2",-0.187050723719286,-5.77335347835646,1.09332449837901e-08,7.9341400462918e-08
"ENSG00000123243","ITIH5",-0.26784818133474,-5.77186793258005,1.10263778291537e-08,7.99012886170561e-08
"ENSG00000088325","TPX2",0.225161162876253,5.76923987209089,1.11930332646744e-08,8.09915576315078e-08
"ENSG00000212952","RP11-475I24.9",-0.514859864936599,-5.76555494739877,1.14308444995097e-08,8.25928070773823e-08
"ENSG00000105989","WNT2",0.206519962501249,5.76442800010842,1.15045505531041e-08,8.30054152460616e-08
"ENSG00000184524","CEND1",-0.263880934416414,-5.75363336832065,1.22344043950675e-08,8.7983861479111e-08
"ENSG00000243696","RP5-966M1.6",-0.282614625391006,-5.7535893324926,1.22374721491911e-08,8.7983861479111e-08
"ENSG00000186868","MAPT",-0.410402801955175,-5.7534252893135,1.22489068019196e-08,8.7983861479111e-08
"ENSG00000084636","COL16A1",-0.220847180216105,-5.75319537823344,1.22649502901881e-08,8.7983861479111e-08
"ENSG00000188573","FBLL1",-0.377681010157096,-5.75225182067645,1.23310074363632e-08,8.83309988278165e-08
"ENSG00000134028","ADAMDEC1",0.274476295739799,5.74600715439989,1.27770004018886e-08,9.13948526601473e-08
"ENSG00000274536","RP6-159A1.4",-0.341392393364423,-5.74296054786874,1.30002487974042e-08,9.28589199814587e-08
"ENSG00000103089","FA2H",0.226494029750143,5.73861182475293,1.33255030692983e-08,9.50463842317997e-08
"ENSG00000280411","IGHV1-69-2",0.31249487237013,5.73589087220089,1.35330249916232e-08,9.63890668919031e-08
"ENSG00000183248","PRR36",-0.212255370376762,-5.73489657276721,1.36096402739868e-08,9.6796872503462e-08
"ENSG00000138180","CEP55",0.185944608753698,5.73122641804216,1.38961142411219e-08,9.86939931897863e-08
"ENSG00000109832","DDX25",-0.310523050953916,-5.7301679838387,1.39798148684061e-08,9.91476231801851e-08
"ENSG00000135638","EMX1",-0.477261276359216,-5.72983720090129,1.40060735543265e-08,9.91931554838987e-08
"ENSG00000049768","FOXP3",0.284422793239092,5.72782421752578,1.41669090093083e-08,1.0004758212787e-07
"ENSG00000171124","FUT3",0.365396438682204,5.72781562955412,1.41675990154905e-08,1.0004758212787e-07
"ENSG00000164627","KIF6",-0.311178056881244,-5.72757746986636,1.41867471457319e-08,1.0004758212787e-07
"ENSG00000117477","CCDC181",-0.295611286427395,-5.72662996618508,1.42631765254671e-08,1.00387327786154e-07
"ENSG00000211653","IGLV1-40",0.280382802060594,5.72648286688532,1.42750780111911e-08,1.00387327786154e-07
"ENSG00000139219","COL2A1",-0.482325288040885,-5.71748726415049,1.50215522246225e-08,1.05488428543697e-07
"ENSG00000149575","SCN2B",-0.367495696099884,-5.71629458612391,1.51233313923055e-08,1.06054217337346e-07
"ENSG00000170312","CDK1",0.2208341656376,5.71444581163636,1.52824272302825e-08,1.0701979853139e-07
"ENSG00000198914","POU3F3",-0.304376511719109,-5.71274475994935,1.54302486007188e-08,1.07903836368663e-07
"ENSG00000156103","MMP16",-0.291990241993433,-5.71246518049387,1.5454676803048e-08,1.07923720691676e-07
"ENSG00000171357","LURAP1",-0.249027625389664,-5.711870453368,1.5506766201998e-08,1.08136444923277e-07
"ENSG00000272405","RP11-284F21.10",-0.436705770233864,-5.70875086240846,1.57828072919938e-08,1.0990812877433e-07
"ENSG00000211945","IGHV1-18",0.31659626972383,5.70308732376893,1.62962221382489e-08,1.13325605968351e-07
"ENSG00000156970","BUB1B",0.208203881250829,5.70040683575884,1.6544845724115e-08,1.14894761973021e-07
"ENSG00000128849","CGNL1",-0.251980079634232,-5.69550701637014,1.70088916751454e-08,1.179534790232e-07
"ENSG00000162543","UBXN10",-0.396528872269295,-5.69055314829726,1.74909205563921e-08,1.21128258700776e-07
"ENSG00000132746","ALDH3B2",0.214096352373602,5.68339841054559,1.82106333665127e-08,1.25937990086533e-07
"ENSG00000158481","CD1C",-0.320643475897618,-5.68083106319269,1.84758474147949e-08,1.27595631317644e-07
"ENSG00000122861","PLAU",0.273346033303884,5.67894502032528,1.86730708970933e-08,1.28779799290299e-07
"ENSG00000126787","DLGAP5",0.162536081558004,5.67292164432973,1.93167461322279e-08,1.32905325815165e-07
"ENSG00000230373","GOLGA6L5P",-0.288286394104457,-5.67285088579919,1.93244343735251e-08,1.32905325815165e-07
"ENSG00000023171","GRAMD1B",0.266685330419336,5.66716082159906,1.99525266938994e-08,1.37036584436123e-07
"ENSG00000267053","CTD-3162L10.1",-0.292914508581782,-5.66598778783017,2.00844575775836e-08,1.37753481327734e-07
"ENSG00000253755","IGHGP",0.235054330169778,5.66562938788362,2.01249356941017e-08,1.37842025302067e-07
"ENSG00000180525","PRR26",-0.303883781726231,-5.66493423533598,2.02036733679293e-08,1.38192020300474e-07
"ENSG00000131203","IDO1",0.263948608619927,5.66182490003267,2.05595401958478e-08,1.40434017731201e-07
"ENSG00000260807","RP11-161M6.2",-0.316825311413214,-5.66145295689966,2.06025155614218e-08,1.40535576817338e-07
"ENSG00000132749","MTL5",-0.244237713473876,-5.66015645656746,2.075300100258e-08,1.41369216638828e-07
"ENSG00000137033","IL33",-0.375120501393128,-5.65819518012539,2.09826810416629e-08,1.42739326814033e-07
"ENSG00000120738","EGR1",-0.371628835927665,-5.65792347046545,2.10146945831736e-08,1.42762870809603e-07
"ENSG00000116039","ATP6V1B1",-0.329501866191653,-5.65522243373826,2.13355319697489e-08,1.4474580712177e-07
"ENSG00000211662","IGLV3-21",0.301919809108377,5.65459593679937,2.14106270046436e-08,1.45058448540946e-07
"ENSG00000280403","FKSG62",-0.500195476122997,-5.65367465786656,2.15215231858524e-08,1.45612470810909e-07
"ENSG00000143556","S100A7",0.520189583831551,5.65128690617982,2.18115479348434e-08,1.47199740994996e-07
"ENSG00000010310","GIPR",-0.377104482922186,-5.65125865872271,2.18150016154584e-08,1.47199740994996e-07
"ENSG00000129159","KCNC1",-0.393072643748449,-5.6488100718451,2.21164082249225e-08,1.49032400437483e-07
"ENSG00000007314","SCN4A",-0.276787817550104,-5.64375513207884,2.27515053499383e-08,1.53105688761362e-07
"ENSG00000148948","LRRC4C",-0.29476208363782,-5.6422236706143,2.2947392259002e-08,1.5419496200899e-07
"ENSG00000100739","BDKRB1",0.217048466513643,5.64200846986839,2.29750493393396e-08,1.5419496200899e-07
"ENSG00000114805","PLCH1",0.459398962405865,5.64133926330643,2.30612614234156e-08,1.54566095331204e-07
"ENSG00000270871","AC015849.19",-0.358732996851531,-5.63479156732694,2.39215507215762e-08,1.60117474709346e-07
"ENSG00000274286","ADRA2B",-0.279461875152572,-5.63425656124178,2.39932071579171e-08,1.60382400788216e-07
"ENSG00000158428","CATIP",-0.385274072063069,-5.63340394584183,2.41078343582051e-08,1.60933473686283e-07
"ENSG00000136235","GPNMB",0.207823615862082,5.62271478570673,2.55908722919399e-08,1.70605815279599e-07
"ENSG00000163568","AIM2",0.303466446803031,5.62185177195682,2.57144051263209e-08,1.71201099376304e-07
"ENSG00000165269","AQP7",-0.425950199448272,-5.61384688543852,2.68882073574285e-08,1.78777974450988e-07
"ENSG00000077152","UBE2T",0.257163311728342,5.61342412619258,2.69516259832956e-08,1.78961659915641e-07
"ENSG00000182732","RGS6",-0.373534135418704,-5.613145012072,2.69935758958907e-08,1.7900249267832e-07
"ENSG00000248309","MEF2C-AS1",-0.417534490300329,-5.61257182781562,2.70799226667333e-08,1.79337236203532e-07
"ENSG00000271959","CTD-3064M3.7",-0.299049197406184,-5.61177282597519,2.72007356455349e-08,1.79899045274702e-07
"ENSG00000160307","S100B",-0.345278256980011,-5.61141805451082,2.725454664051e-08,1.80016820611031e-07
"ENSG00000108947","EFNB3",-0.258682762400467,-5.60321368991228,2.85282344049327e-08,1.88180965731746e-07
"ENSG00000104147","OIP5",0.203305384094756,5.60228676379843,2.86757217934865e-08,1.88904623145497e-07
"ENSG00000106018","VIPR2",-0.436621766334461,-5.6003060272018,2.89933739355755e-08,1.90745881155102e-07
"ENSG00000159212","CLIC6",-0.470769434003935,-5.59414504692423,3.00034327420591e-08,1.96974378611619e-07
"ENSG00000254461","RP11-755F10.3",-0.411065777880683,-5.59388791089032,3.00463238774067e-08,1.96974378611619e-07
"ENSG00000147697","GSDMC",0.264435395431012,5.59381623555249,3.00582901761331e-08,1.96974378611619e-07
"ENSG00000261888","AC144831.1",-0.330742146898908,-5.5927539920797,3.02361771482045e-08,1.97880740498721e-07
"ENSG00000181409","AATK",-0.262903416236503,-5.59169640197406,3.04143011327216e-08,1.98786281913213e-07
"ENSG00000103522","IL21R",0.310443706217457,5.58854701460118,3.09507963998152e-08,2.02028697126731e-07
"ENSG00000122574","WIPF3",-0.258991651032325,-5.58766862552065,3.11020621975818e-08,2.0275138329584e-07
"ENSG00000149090","PAMR1",-0.225121315585275,-5.58549605801668,3.14792888346637e-08,2.04943286684008e-07
"ENSG00000152049","KCNE4",-0.401669707749968,-5.58500698321934,3.15648188629628e-08,2.05232892477001e-07
"ENSG00000276850","CH17-360D5.2",-0.363609299498517,-5.58315867535522,3.18900975137664e-08,2.07078555284198e-07
"ENSG00000129226","CD68",0.238158809630615,5.58129813941682,3.22208172135666e-08,2.08954716041288e-07
"ENSG00000187955","COL14A1",-0.296784996250695,-5.57748995133257,3.2908167222915e-08,2.13135798075874e-07
"ENSG00000225125","RANP4",-0.308746680713725,-5.57255209757487,3.38206586465036e-08,2.1866141631038e-07
"ENSG00000139874","SSTR1",-0.309087275244187,-5.57240194791484,3.38487872448469e-08,2.1866141631038e-07
"ENSG00000237978","KCNMB2-AS1",0.512486262813709,5.57199167214448,3.3925763079851e-08,2.18875890837749e-07
"ENSG00000067798","NAV3",-0.328280861765999,-5.57053671997424,3.42001144342752e-08,2.20361562076516e-07
"ENSG00000173369","C1QB",0.214779853171077,5.5698986525394,3.43211097786485e-08,2.20856562282165e-07
"ENSG00000166278","C2",0.231924093495812,5.56774638020842,3.47323160940765e-08,2.23215399062188e-07
"ENSG00000090889","KIF4A",0.216237127037867,5.56526296227753,3.52127400419832e-08,2.26012452130829e-07
"ENSG00000148773","MKI67",0.18492770797136,5.56202594226159,3.5848652463161e-08,2.29799054251032e-07
"ENSG00000182168","UNC5C",-0.266337901454237,-5.55968545311759,3.63153774860158e-08,2.32492813610857e-07
"ENSG00000149295","DRD2",-0.325421183456889,-5.55713881078283,3.68299188577919e-08,2.35229290358245e-07
"ENSG00000151023","ENKUR",-0.295183965422206,-5.55710446316443,3.68369068701011e-08,2.35229290358245e-07
"ENSG00000198723","C19orf45",-0.237972255077696,-5.55479193980942,3.73103637231901e-08,2.37948748234631e-07
"ENSG00000276644","DACH1",-0.473595457914702,-5.5542268847938,3.74269465731082e-08,2.38388194733173e-07
"ENSG00000157992","KRTCAP3",-0.276812405620228,-5.54982626681624,3.83470782666096e-08,2.43938156912275e-07
"ENSG00000177602","GSG2",0.207283339106889,5.54781623216593,3.8774635374551e-08,2.46344570359282e-07
"ENSG00000125740","FOSB",-0.36883786598547,-5.54691450216878,3.89679449855091e-08,2.47258534172012e-07
"ENSG00000280237","MIR4697HG",-0.344149452585869,-5.54395124476847,3.96098135729903e-08,2.5101276028511e-07
"ENSG00000150337","FCGR1A",0.185362637272006,5.54282741149306,3.98559225353362e-08,2.5225267427428e-07
"ENSG00000142765","SYTL1",-0.180320044256577,-5.54133746796147,4.01844974079211e-08,2.5392889219858e-07
"ENSG00000249264","EEF1A1P9",-0.130343341559864,-5.54116664460502,4.0222336524255e-08,2.5392889219858e-07
"ENSG00000205362","MT1A",-0.394710333680227,-5.53773326675485,4.09902449728053e-08,2.58450472716301e-07
"ENSG00000178233","TMEM151B",-0.335923694691341,-5.53567115570765,4.14582813674246e-08,2.61072300802422e-07
"ENSG00000159164","SV2A",-0.295381860072155,-5.53241379557213,4.22081976548065e-08,2.65460362608846e-07
"ENSG00000124253","PCK1",-0.393541631728685,-5.53070159978203,4.26076491673327e-08,2.67635987231989e-07
"ENSG00000235681","AC008746.5",-0.414545463995699,-5.52364271261145,4.42935958427635e-08,2.77877012815329e-07
"ENSG00000166819","PLIN1",-0.410840323479378,-5.52318979553688,4.44039550111836e-08,2.78220269493631e-07
"ENSG00000069764","PLA2G10",-0.335585306161107,-5.51808895331054,4.56654290116477e-08,2.85766138996544e-07
"ENSG00000158258","CLSTN2",-0.421062847191353,-5.51644582256498,4.60791480437999e-08,2.87994675273749e-07
"ENSG00000132517","SLC52A1",-0.310121654389821,-5.51431669868577,4.66206512544081e-08,2.91015301213533e-07
"ENSG00000242808","SOX2-OT",-0.272779677122983,-5.51261030229345,4.70590979832642e-08,2.93385897651273e-07
"ENSG00000250208","FZD10-AS1",-0.250470393754063,-5.51109726584173,4.74512095881365e-08,2.95462077136591e-07
"ENSG00000159374","M1AP",-0.388772660028979,-5.50854335443848,4.81202783554631e-08,2.98919567726047e-07
"ENSG00000005513","SOX8",-0.338439617536775,-5.5085214722489,4.81260504038936e-08,2.98919567726047e-07
"ENSG00000167757","KLK11",-0.417870718737367,-5.50398398149812,4.93375799050869e-08,3.06064391470763e-07
"ENSG00000228314","CYP4F29P",-0.399454065299684,-5.4989530552806,5.07154847671733e-08,3.14222334369104e-07
"ENSG00000206075","SERPINB5",-0.282044311370275,-5.4974346794702,5.1138638242716e-08,3.16451969323738e-07
"ENSG00000184313","MROH7",-0.29731753071231,-5.49571678354401,5.16215294926155e-08,3.19045299707142e-07
"ENSG00000239951","IGKV3-20",0.283784240893512,5.49372983723354,5.2185572154209e-08,3.22133161445734e-07
"ENSG00000187800","PEAR1",-0.24804632863889,-5.49304283200473,5.23819837920482e-08,3.22946879112504e-07
"ENSG00000168490","PHYHIP",-0.210020194885121,-5.49099396076661,5.29720183206159e-08,3.26182378821526e-07
"ENSG00000164530","PI16",-0.416569766466954,-5.48361541709927,5.51508310462665e-08,3.39181002744566e-07
"ENSG00000123119","NECAB1",-0.310766644977662,-5.47881524621584,5.66147236977732e-08,3.4775628806986e-07
"ENSG00000169583","CLIC3",0.264771681978627,5.47466626544996,5.79103599887664e-08,3.55278282139671e-07
"ENSG00000124249","KCNK15",-0.371189206308001,-5.47434112988494,5.80131001666546e-08,3.55472427491756e-07
"ENSG00000169679","BUB1",0.207853166230337,5.47115766865556,5.90284407179777e-08,3.61251167184686e-07
"ENSG00000107518","ATRNL1",-0.4292064969034,-5.4707550490653,5.91580754522415e-08,3.61601928192185e-07
"ENSG00000100285","NEFH",-0.319871853684989,-5.46826794283653,5.99650171780625e-08,3.66086795958867e-07
"ENSG00000254109","RBPMS-AS1",-0.214838711787643,-5.46757781223981,6.01908171862895e-08,3.66667597975381e-07
"ENSG00000091513","TF",-0.341181428836466,-5.46752899822681,6.02068195875576e-08,3.66667597975381e-07
"ENSG00000131097","HIGD1B",-0.187008513508923,-5.46703636650336,6.03685473605683e-08,3.67205275915865e-07
"ENSG00000175311","ANKS4B",0.256260026001372,5.46491649692666,6.10693111788356e-08,3.71016471317349e-07
"ENSG00000235280","MCF2L-AS1",-0.161239394971526,-5.46384098272213,6.14278558714468e-08,3.72741843880139e-07
"ENSG00000162706","CADM3",-0.294637749072,-5.46297833169641,6.17169141244108e-08,3.74041903784308e-07
"ENSG00000163873","GRIK3",-0.358552418564972,-5.46141432075579,6.22443552305978e-08,3.76781811323231e-07
"ENSG00000173546","CSPG4",-0.225848015615799,-5.45834086551891,6.32936115101837e-08,3.826699607629e-07
"ENSG00000166257","SCN3B",-0.286768513976111,-5.45569229295252,6.42115700352235e-08,3.87751026782751e-07
"ENSG00000187889","C1orf168",-0.31792762003427,-5.4539332736263,6.48283481952526e-08,3.91003306364612e-07
"ENSG00000256462","RP11-116G8.5",-0.389175526795005,-5.45259430441842,6.53016913348475e-08,3.93383682740045e-07
