sampleID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,Final_Label
GTEX-POMQ-0006-SM-5SI7D,-102.64425743122749,0.10981476678039138,-29.816495887641395,27.770443944113783,0.6610485323253869,-15.927501618926675,-12.203036755218205,-6.9354515529726966,0.7898049846616836,4.976895238106654,0.42141204249274367,3.2351624875691165,-13.268715819973348,5.816883011398982,-0.6902547581495668,1.6170884628889728,-4.588823694107052,-3.901734270706235,5.6680320607476355,-2.1379801496918955,3.1682809776552805,-1.6473808827122964,-2.7746311144879567,-0.5996531759243203,1.257364099291801,2.213903566296492,0.754433704721272,1.7889820370377656,-3.7128926792887342,0.10837249042552961,-0.6565964859455772,-1.6400600245415282,0.6381321023971307,2.06481766148464,-2.206916832155341,0.2703937854846655,4.496426637052538,-0.561094111371089,0.03018885778833215,-0.31176663299803403,Normal_GTEX
GTEX-Y9LG-0426-SM-4VBRT,17.08232273525421,10.807669309989112,-0.4321605940068844,7.10817876747629,5.783877545657838,6.679594456727448,13.784293569691025,1.303635390159341,-9.491840079720907,16.885228838581664,-10.030274135929606,-3.6712952787327175,-8.214189818351162,-11.111602424470073,12.543085881479692,-1.8166102025886306,-5.2146557794586,4.368612567198061,7.204216969634815,5.505625330811632,7.632656976647768,-6.146809891149922,1.7669653515752726,6.442380230689817,-3.3549038953381296,-0.9105728914122528,-1.753088530031462,-0.5462671920998879,3.3331598559743676,-0.09474016632211389,-0.09988880559998953,-1.130156774190347,-0.8764083314916584,1.6102901999091663,4.219372381556079,3.7397113958181096,-1.2310700255340468,-2.594046524101318,0.127979756038559,-3.9381805795646065,Normal_GTEX
GTEX-147F4-1226-SM-5NQAY,-52.628926537887686,-19.946907312789694,25.62528871705952,-4.2439192664308,7.806692676681463,14.56019272354368,1.3201482637476265,-3.441547821470146,-0.28326516072170094,11.37782531561354,2.3343835666652404,14.138230716842804,8.200656219514054,-12.980543450838981,-8.765421034394393,4.636998274335291,9.11567699878453,-9.13470527903112,-2.4797069047246967,3.536977625358869,0.14052808262652983,6.287859226050324,4.69820166470932,-2.7220808583211333,1.6643613110885154,-2.7166922250605214,1.602812467048996,-0.0111583102617248,-0.863002162080099,3.942071779357468,2.9571285772490663,1.1266683211229138,-1.201361615916146,-2.614558559168188,-1.9447810101309848,-0.4128969854425769,1.8273328539793472,-0.08997426932146686,3.414884893406732,-3.029976718030448,Normal_GTEX
GTEX-QXCU-0626-SM-2TC69,14.747615020192821,22.135023113663465,3.6267009109401,18.657646194164716,1.2632958434819253,-1.2903879219029117,3.834601737326139,1.6324485533208692,-8.020225800604603,8.197730231550658,14.413921053733802,-2.6028490516263676,-0.1194850861446722,-1.4031017917688913,7.340957577102764,-4.726282705204573,-1.3738134508682394,-4.957171092809701,-6.74758274833895,4.079733813951747,-18.502058779373115,-9.014088349011663,2.485119309748854,-0.8726554777515795,2.8403186013773842,-2.1759240851828086,-3.168932110562457,4.2526659137798015,0.7080493737723952,5.1524257882040585,0.7228647716173155,3.0965456863801766,-1.9001111596029732,-4.762044114372966,2.073152533186046,3.788168563407342,-1.25898104158665,-1.7140194328406992,1.3027774495988036,-4.57521766027662,Normal_GTEX
GTEX-1269C-2626-SM-5EQ5C,-37.746802940302786,-23.999058042343577,27.060040553864727,-11.314617442746801,12.1103397631876,24.703012562814838,-12.159940388721676,23.247738791701515,-1.8879295439021102,-1.2511686458909936,3.1682834632752184,-1.8939685179733852,-5.143425475441628,5.27383936592545,5.317997088650771,4.21345141272215,3.537762469223283,5.967106526151675,-4.673182512425465,-2.4563086711113504,-1.281368436750971,1.9130483546440848,1.0086079592370463,0.5455763360166719,-0.8572499295477416,3.0659132212328686,0.7843043982777382,3.049484326411316,-1.1398420070600146,-2.2654359214895776,-1.253399439878811,-1.5995337078122005,0.2501108568026975,-1.4603655180205584,-4.5406419038617365,-0.8949212368342734,-1.5239408470783293,4.726732679431006,-1.34648178965995,1.0526935626498157,Normal_GTEX
GTEX-12WSK-2326-SM-5GCOH,11.890890587362023,19.727327082148644,-7.59116721739296,-22.20440726063978,30.63602844445212,-6.527775782170796,-11.666895371162047,-5.29538871159688,-2.726379552135941,0.22413154070668043,-2.672727515653905,-3.2954422331310265,1.4047735507381782,2.4877318527415597,-2.356148535474452,1.0713521727179347,-6.065392619485392,-5.607435329409858,-3.792207288188651,-4.954052976926605,0.9702180905588064,-5.762790576622369,0.26201273362760813,2.639660641467668,-1.677142192825406,-4.809663016298732,-3.63351337442616,0.3138970483584315,1.077836042237127,-1.1312213526057793,-1.142860612197982,1.0020358207980966,-1.5496966113581252,0.08970621339293974,-1.2260640792490323,-0.4323895722605442,0.04226130503651586,-1.215856851419815,-2.045753654466407,2.15193286378282,Normal_GTEX
GTEX-P4PQ-0126-SM-2S1NM,14.948549370409916,16.876017663575034,2.0654708009282987,-17.46461641401552,29.900778411668366,-5.68400513800858,-16.074570714429253,-7.184215181835567,-7.122220606020774,0.432232935049172,-5.359456768294334,-1.745484043681953,1.9659205942847144,2.8255412820999273,-1.6220596523953865,2.5535586178162677,-7.888562207898552,-5.037589271887903,-4.493606901030724,0.10282772671144916,1.9462684074938739,-1.4016325379744412,8.023930363519748,-1.1306217488205492,-2.6886458745423907,-6.889266193217288,0.5027731384575563,-2.5955049992594756,-2.137331107420917,2.0983459693902518,1.3150134720794875,0.4041043132792199,-0.26029734275735533,0.016439393095551473,1.5271049155342418,-0.6939443962403926,-1.2778916820748474,-2.0665864357061525,-0.9560680292190089,-1.8763599514128837,Normal_GTEX
GTEX-ZA64-1526-SM-5CVMD,-2.9029432988206527,5.223323665392431,29.80550293215317,7.354488319253159,-0.04818588855810395,-1.1034070534196923,-4.345385208652797,-4.162438524591136,-17.77458857546458,-11.18640580812001,-4.913005968649388,-1.357148276918386,-2.0331988510444465,-1.8890886239338416,-4.434467317047523,-9.937548040689672,-7.754515230041763,0.3449675353372435,2.0686340342043086,1.7331858632242125,-0.23077183296449147,1.3494367873669977,0.9896463218898535,-2.7153237730086035,2.614718123024892,-5.278514881123197,-0.4541173453721894,-4.682892669517053,1.791004551470834,-0.3999388891647132,-0.600071003329305,0.15185930897843758,0.21488494026798785,-1.1373888256946179,3.175217850030426,0.5414428668950881,-2.870093335167723,-0.8873200316949648,3.069256768634859,-2.020743641830828,Normal_GTEX
GTEX-1122O-0426-SM-5H12G,4.367834688053929,1.5719218436394917,31.47016786440987,4.41410466332946,-10.072935842631603,-2.367811363840639,-1.3549694515847306,-5.501937400694345,13.021557351761375,8.386271470581312,1.2351197510936456,-7.313292927447724,10.595147976869624,7.067634378219643,0.710043108807871,-6.82819549943543,-0.9585747810477128,-2.8865308570065937,7.080124397273456,-2.76485748174597,2.7816583093322693,-1.421259381599879,-1.2148005092560408,0.9931024696117389,-1.3151581302981914,0.017295607345084063,-0.48103006334352855,-1.7451195947394527,0.3967516644835502,1.4927866322189025,-4.197878470277185,-3.842850882326884,-3.99718428395966,1.4105095554507892,-0.31959987211026625,0.5119179884924105,-0.35460895979100066,0.9158676408924573,-3.372892106428188,-2.672736072650166,Normal_GTEX
TCGA-BH-A0BQ-11,26.733099412909713,30.055543210718113,-14.48543866470523,-5.202364285096889,-10.083264422797082,13.828245800637939,-6.638912042827299,-4.846872846465015,-3.12076550387253,-2.791996811245618,1.6352688908262047,-2.00802457280772,-3.493907626355673,-1.5114589490669208,2.4134616916994833,-3.665201989472587,3.969965137321503,-3.1154797699771595,0.6125008024849279,-9.486944517867654,1.96909925470258,-2.5810312064180603,-15.590460557626232,3.486369367998402,-2.6796227656736527,-4.668364296936835,6.342168271465027,2.950654278129191,-1.1409090046415047,4.174048096453171,4.304933566416166,6.824807568598984,-4.365605964752624,-2.299487972269149,-1.725764938228209,-4.248513668961768,-1.7167014254928425,1.6019023717338257,-4.67301659714992,-2.910088177844285,Normal_TCGA
