sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Final_Label
TCGA-D8-A1XA-01,1.521546,-0.37149298,-0.5349677,0.45793837,1.0022689,-0.31147915,1.1251469,0.21618113,-0.011785932,0.46473187,-0.2290749,0.40298882,-0.095532686,0.12826203,-1.2701181,-3.5591295,-1.635788,1.5202852,1.3671646,-0.3240433,LumA
TCGA-AR-A1AJ-01,-2.9006343,-0.14842898,-2.3426032,-1.6635631,-1.5298673,-1.145346,1.6411853,1.2200059,0.08961518,-1.1761518,-1.2324305,-0.8627977,3.1599867,0.618986,0.26770768,0.88346577,-1.1779141,2.1568556,-1.3947161,-2.5617886,Basal
TCGA-BH-A0W4-01,-0.954016,0.9653986,-0.10066571,2.4672415,1.6642416,-0.93668807,-1.3106772,-1.1530324,0.3958269,-0.29026362,0.0453092,1.5250312,-0.3839641,-0.77003944,0.6342938,-0.2829576,0.5690081,0.7149773,0.8166877,-1.7092483,LumA
TCGA-D8-A1JD-01,0.4434479,-0.71376574,0.11299467,-1.3559887,0.2737374,0.1503473,0.04378829,-0.1468476,-0.32242665,0.2576651,-0.19760701,0.30546743,0.40841058,-0.23104323,-1.2560368,-2.454635,-0.8698505,1.4506339,1.0902885,-1.7402515,LumB
TCGA-AR-A1AY-01,-0.40257224,-0.7111282,-0.10989633,-1.2181339,-1.1906788,-0.40593204,-1.5848473,-0.35006928,0.07526422,0.94978184,1.0973047,-0.66327465,1.652241,0.5369277,0.2739003,2.0443518,-0.9512299,-0.70966053,-0.6832257,-2.4604685,Basal
TCGA-D8-A1XV-01,2.9082022,-0.14047083,2.8986313,3.3721197,-0.014869852,3.5754704,2.944269,-0.9471967,0.030917756,1.0299639,1.6876726,-4.284949,-1.063852,0.5325835,-1.2629628,-3.6043491,0.1862704,-3.728874,0.9200917,1.709266,LumA
TCGA-AR-A0TU-01,0.5570846,-0.18916057,-1.1182975,-1.4485984,-1.4216061,1.6977707,3.0456765,3.4929495,1.9634489,2.534995,0.7734627,-1.6348927,2.338772,1.0563582,2.1654043,3.5215619,-1.8103423,-4.1545706,-1.5525106,0.5734892,Basal
TCGA-A8-A093-01,0.19489492,0.92300266,0.68678904,0.944175,0.95286846,-0.13604382,-0.26385033,-0.14012557,0.4562188,-0.26622152,-0.10954507,1.4701622,-0.71763134,-0.8561288,-0.86868584,-1.8912923,-0.14246875,0.581556,1.4406484,0.23063189,LumA
TCGA-D8-A1JN-01,0.74620706,1.7291207,0.9301597,-0.3011644,0.48028725,3.18873,2.5726225,1.3075019,-1.1248878,-1.8866822,0.6047696,-1.2289053,-0.50931084,-0.43494025,-0.5581058,-0.54680586,2.849869,-0.2255591,-0.733055,2.908596,LumA
TCGA-AC-A2FG-01,-2.6130974,0.4371935,-0.3595371,4.163493,1.5781534,-0.45103288,0.65156144,0.021450259,0.99197817,-1.4652816,-0.399857,0.6591406,0.20191559,0.4657021,1.3100637,0.72313786,1.5845542,1.3757356,0.047636937,-1.5874114,LumA
TCGA-E2-A15R-01,2.0328577,0.72131217,-2.7069504,2.888008,2.535592,-2.3647892,-2.73177,-1.7548988,-2.1233385,2.4222708,0.64947987,1.1918685,-1.5201797,2.1829524,2.0820055,-1.8172619,-1.9452887,-1.6465418,0.15958235,0.40041056,LumA
TCGA-AR-A24P-01,-0.73791134,-0.34319094,0.0344698,0.05231224,0.4632356,-0.0037242286,-0.60223234,-0.5327744,0.031083882,0.014112491,0.34478736,0.16659859,0.28523847,0.024295187,0.10161994,-1.1728426,0.08543287,1.8135276,-0.22473629,-1.7496544,LumA
TCGA-AR-A1AU-01,-0.7058626,0.28979602,-2.0891902,2.4214675,1.6067232,-1.5616521,-1.408144,-1.0198951,-0.47707936,-0.13509905,-0.3210181,1.4473464,0.6845821,0.6945782,1.5369177,-0.011461667,-0.08655873,0.86786735,-0.3256085,-2.011273,LumA
TCGA-E9-A1NG-01,-0.8449954,-1.0462052,1.5794307,-1.6845685,-1.2139703,0.6658037,-1.0834309,-0.6939173,0.27918556,-0.30422524,-1.479208,2.1984937,0.57841575,-1.5267742,-3.261208,-1.1324313,-0.11172682,0.44159678,1.7311611,-3.3885226,LumA
TCGA-AN-A0FZ-01,1.4899257,2.5090566,-0.03764545,-0.07805543,0.7000059,-0.7399686,-2.423312,-1.689862,-1.839739,0.37594774,0.22566837,1.718525,-1.217196,-0.62084824,0.09762673,-0.21585874,0.7606423,-0.9272162,1.0235343,1.1467147,LumA
TCGA-AN-A0FL-01,1.3981334,-2.9050484,2.889859,-1.3423779,-4.82952,2.586471,0.29372174,0.9354342,1.350639,0.9145109,0.53711736,-0.36553842,-1.6375446,-1.0555923,-2.7390842,3.5251672,1.653868,-4.575268,0.41145638,3.3737667,Basal
TCGA-A2-A0YD-01,-1.5402901,-0.51779574,-0.99818444,1.0034399,0.6971399,-0.3493344,0.70885396,-0.7838307,0.4184023,-0.78542435,-1.024264,0.8655121,1.7596819,-0.2987348,-0.718479,-1.3651849,0.15625668,2.2516456,0.22547609,-2.8019395,LumA
TCGA-EW-A1J2-01,-2.138492,-0.29632992,-0.34025562,1.8437107,1.0823792,-0.529542,0.21613781,-0.72005993,0.6106298,-0.9097182,-0.59721243,0.3413217,1.1437172,-0.1648806,0.2414963,-0.30572966,0.6073397,1.6694177,0.19761556,-3.096441,LumA
TCGA-C8-A12N-01,-0.845742,0.52910805,2.7545485,1.0632863,0.19823954,0.7374818,-0.3908418,-0.040977895,0.77310693,-0.2434645,-0.81595373,1.8932842,-1.3042938,-1.9538343,-2.0239062,-0.71996856,0.15628451,0.14622982,2.0123734,-1.2146931,LumA
TCGA-A2-A0CV-01,-2.9896047,0.79819417,0.54472125,2.574161,0.7222956,1.8769763,0.13033532,0.43415245,1.2245492,-0.88198745,-0.6923762,1.2603455,-1.0060929,-0.4203413,-0.026897639,1.3548363,2.7210245,1.5917224,-0.11580963,-0.7059854,LumA
TCGA-A8-A0A1-01,-0.20675257,-0.4830793,-0.17775002,0.20113778,0.37647364,1.1127917,2.523486,-0.1949978,0.74307126,-1.199374,-1.407278,0.2541696,1.857898,-0.4024394,-2.490955,-2.9053478,-0.6811247,1.6690856,1.9898436,-1.9898334,LumA
TCGA-A8-A08Z-01,-0.024759185,-1.1681283,1.0442431,-0.9863824,-0.47264782,-0.003896825,0.39587793,-0.65756726,0.049840786,0.14607365,-0.91731304,0.4056431,1.2132549,-0.48412213,-1.8162066,-2.405587,-1.6677358,1.3156544,1.3085616,-2.9791954,LumA
TCGA-AR-A2LL-01,1.2363981,0.084420025,-0.31889993,0.49037248,0.3048351,-0.5700362,1.5548286,0.4128148,0.79259413,-0.17683214,-1.0273855,0.57377756,0.59986037,0.10199127,-1.0924515,-1.8727748,-1.0750985,0.23016717,0.8541526,0.3790441,LumB
TCGA-BH-A0BC-01,-0.5073514,0.7647422,-1.2025853,0.36285678,0.57695526,0.8677803,0.24157383,0.6746687,-0.20121217,-1.071034,-0.049692653,0.7810134,-0.10234667,0.36611295,-0.3792791,-0.846895,1.8739281,1.96811,-0.7503846,0.5098,LumA
TCGA-AR-A0TV-01,3.2856822,0.12044008,-2.4338436,-1.8992275,0.39012408,-0.2773863,2.0783474,2.2126644,1.0939873,0.39585754,-0.7641212,0.08784082,-0.18418384,0.2566851,-0.6711186,-3.50352,-0.36150894,-0.008058394,0.25770783,2.7668836,LumB
TCGA-E2-A154-01,0.30832413,-0.17335631,4.1673756,0.7137105,-0.15896642,0.17423765,-0.940442,-0.69968235,-0.47158065,-0.09376006,0.6113277,-0.20656694,-2.310412,-1.0839121,-0.91293484,-1.864963,-0.4499359,1.0313667,1.0517178,-0.7834104,LumA
TCGA-AC-A3OD-01,0.3203066,0.10171307,-0.42909318,1.0054585,0.052563135,0.93157136,3.4021757,1.0503736,0.87960345,-1.03939,-0.694007,-1.1851081,1.6284196,0.7421531,-0.95077413,-0.7041894,0.37159976,-0.8841186,-0.5835393,1.1162577,LumA
TCGA-AR-A1AX-01,-0.9573905,-0.06179233,-2.3848288,-0.21033975,0.6242005,-0.70478165,1.0450869,0.4573992,-0.17262548,-1.2033306,-0.34550995,-0.8297128,1.8190175,1.55698,0.38587287,-1.4089713,0.08503352,3.4498658,-2.097272,-1.3287263,LumA
TCGA-AO-A124-01,-1.1062326,-2.135601,1.067275,-2.0748255,-0.9969879,-1.4965949,-1.2074612,0.7763503,0.56939226,0.32099125,2.1337569,-1.8012886,1.1453385,0.55336255,1.1505032,4.903073,0.100232095,-0.7577952,-2.260015,-0.6375098,Basal
TCGA-A8-A09D-01,-0.06869353,0.50747806,-2.0484538,-0.56274545,0.23834763,-0.20540372,0.05649499,-0.8044375,-0.69744146,-0.4318298,-1.5980366,1.0108672,1.1162723,-0.31793612,-0.9749675,-0.45739636,-0.33310202,-0.44872957,1.1694865,-1.2841899,LumA
TCGA-AN-A0XO-01,-0.41431215,0.7850292,3.4053998,1.1843575,-0.19336025,0.13233894,-2.4950514,-1.6110184,-0.7212986,-0.3111932,0.7480642,0.86748403,-2.4725246,-0.7619288,-0.17771864,0.67324275,1.3646305,1.3118058,0.5934217,-1.0430889,LumA
TCGA-A2-A0D1-01,2.3170028,-1.1188347,0.73907614,-3.2948384,-1.3997104,-0.6619764,-1.3975571,-0.41981652,-0.5597239,1.000909,0.18010077,-1.6087914,-2.6066499,-0.69136566,-0.10052387,0.9948444,-0.42480704,-2.0551143,-0.029765194,1.8710569,Her2
TCGA-AO-A0J3-01,3.1433823,-0.28702646,-1.54276,-0.05601073,1.4827532,-1.1417803,-1.2787995,-0.7673547,-0.5011193,1.9990029,0.16790351,-1.2902504,-1.9016325,0.7527001,1.0195662,-2.0913606,-1.4166548,-3.5501535,0.61520314,3.9733367,LumB
TCGA-A2-A0ST-01,-2.8194668,0.056180686,-2.1175544,-0.9457253,-0.94302857,-1.0832002,2.0635576,1.9996393,0.67178625,-1.9431081,-1.2087362,-0.7788232,1.6469452,0.2857606,1.129793,2.1808302,-0.3702579,1.652432,-2.3115263,0.11906762,Basal
TCGA-A2-A25A-01,-2.6392114,-0.375914,-1.4258442,2.3394217,0.6651884,-1.0458153,0.30964142,0.20667592,0.7645477,-1.1277915,-1.1769054,0.83756524,1.258084,0.5385404,1.0664896,0.9966829,0.85604113,1.9035981,-0.74090916,-2.2135139,Normal
TCGA-C8-A1HK-01,1.5427567,2.0721836,-0.5010272,-4.0917444,0.15307339,2.150299,0.008017074,-0.16646004,-1.8290238,-1.6994865,-0.22242025,-0.98080987,-1.6003487,-0.616495,-0.111810975,0.6026638,2.458507,0.911668,-0.575081,1.1248064,Her2
TCGA-AR-A0TR-01,3.1973803,1.3187926,-2.3897316,1.9422116,1.9655896,0.1941795,3.669929,1.3518271,0.30450943,-1.1811106,0.6347774,-1.4655122,0.5251356,1.7882797,0.28033158,-4.6998806,0.6537811,0.62931126,-1.8758872,4.7778687,LumA
TCGA-E9-A1R3-01,-1.2060578,-0.26951793,1.6381755,0.31086934,0.20905726,0.99550813,-0.6415332,-0.68820804,0.46875322,-0.54993945,0.17859313,0.67360795,-0.5085008,-0.80683196,-0.9333059,-1.0704274,0.87495977,1.8603541,0.7637355,-1.7835698,LumA
TCGA-E2-A1LG-01,0.5317541,-1.1881179,0.6103337,-4.6523075,-0.38809377,-1.729401,-0.50811684,1.0463221,0.21818009,-0.19499601,1.2943208,-3.4593484,-1.0323532,-0.82004035,2.192273,3.5998514,-0.12713678,0.13961512,-2.8171365,1.4101124,Basal
TCGA-E2-A1LK-01,0.19611171,-3.11274,3.887914,-1.0027633,-1.6103188,-2.647683,-1.7298622,0.015990365,0.1041083,0.64621055,2.085106,-1.5986612,-1.0772614,-0.38477212,-0.65395844,5.7230835,-0.3992426,-2.9715476,-1.4102427,0.8412819,Basal
TCGA-B6-A0RT-01,-2.4693725,-0.6437321,-3.0481894,-0.55774224,-0.38455766,-1.9248976,1.145469,1.397789,-0.2628282,-1.3329682,-1.5343213,-0.502706,2.494597,1.0761033,1.4277802,1.552487,-0.5932541,1.9262658,-2.5888512,-0.50064594,Basal
TCGA-BH-A0HB-01,0.110766485,1.4011427,-1.7797225,-1.0737783,0.44372207,0.44243583,-1.4771576,0.51631206,-0.9370793,-0.34715346,-0.8260504,2.0167801,-1.1564099,-0.30967012,0.1737648,1.1053599,2.3117943,0.8708582,-0.59353864,1.4792454,LumA
TCGA-C8-A3M7-01,-2.657491,-0.02092346,-1.6995492,2.8258104,0.62446266,-0.8947111,0.668105,0.70705354,1.3427274,-1.7721552,-1.5665733,1.2192659,0.543125,0.19181702,1.06369,2.173794,1.2288299,1.2216831,-0.6324605,-0.75354874,LumA
TCGA-A2-A25E-01,0.7041666,0.58537585,-1.6077024,0.6594122,0.78319514,-0.45885885,-0.22720003,-0.1277044,-0.28371292,-0.010081155,0.0003663972,0.423977,0.24425586,0.73785335,0.45481238,-0.9920497,-0.048935786,0.17095856,-0.36462563,0.82113725,LumB
TCGA-A8-A07C-01,-0.32092398,0.42267138,-1.9874942,-1.0067108,-1.7445155,2.0662208,1.3341771,2.3006299,1.4447534,2.7617013,1.0751759,-1.0609605,3.254125,1.5295495,1.0195327,1.9887848,-1.3537917,-2.6794887,-1.0910084,-2.2155323,Basal
TCGA-E9-A245-01,0.76592976,-0.13533078,-0.5986148,4.4858675,2.703663,1.1962619,0.46075526,-1.6253462,-1.5605953,1.0716097,2.393832,-2.139582,0.08683276,3.389724,2.5669324,-1.2011958,-0.4029886,-0.4847767,-0.79336405,-1.359141,LumA
TCGA-B6-A0X0-01,-0.8660788,1.3368814,3.2119641,1.3824561,0.9948827,2.2651317,-0.28482735,0.28017375,-0.75210696,-1.6497979,2.3006003,-0.7082937,-3.1900637,0.6683902,0.8274414,0.44137704,3.5661275,2.0182686,-1.269415,1.8034956,LumA
TCGA-AR-A2LM-01,-2.0267873,-0.046163566,-0.36034438,2.2692373,1.4727539,-0.81392837,-0.37808937,-1.0861212,0.83758265,-0.77495766,-0.39610735,0.8238332,0.9095882,-0.5469151,0.41130635,-0.6015969,0.50177175,1.7049247,0.42024037,-3.526044,LumA
TCGA-A8-A06Q-01,3.1049407,1.6114641,0.9062799,-2.4701912,0.71435773,0.7399758,1.5730014,1.1752899,-0.76173407,-0.81014127,1.0813631,-3.0387344,-2.8403351,-0.567993,0.6945457,-1.3595355,0.89189273,-0.60843235,-1.2020199,3.9939349,LumB
TCGA-E9-A1R0-01,-0.6626976,1.0836847,-2.453078,2.7303371,0.71423334,-0.39534777,0.83465904,-0.12449561,0.60015005,-0.6564742,-1.7694178,2.0529685,1.146741,0.116290815,-0.51293796,-0.441836,0.54762125,0.42240512,-0.07994457,0.08383756,LumA
TCGA-BH-A0DZ-01,1.2373579,1.2686512,-0.6317469,-4.2488155,-0.9966352,2.2289238,-1.6113944,1.6325142,-1.1823945,0.25574374,-1.3104274,3.3078763,-1.9894508,-0.8247005,-2.282593,0.6485006,3.7572129,0.16531898,1.0300722,0.32323727,LumA
TCGA-AN-A0XP-01,0.1577554,0.648386,3.2407243,0.08865723,0.7567046,2.617568,0.34014,0.576625,-0.04192038,-0.78833264,0.43024343,0.4998433,-1.8011285,-0.98425746,-1.5367776,-2.6705253,1.262872,2.0160882,1.4226195,0.23699993,LumA
TCGA-E2-A1IN-01,-0.667405,0.73306215,1.5056415,0.7202779,0.04032807,0.2531461,-1.2099433,-0.5340126,0.36441797,-0.00021037832,-0.71629155,2.0113971,-0.9061238,-1.5934676,-1.5224712,-0.20699091,0.5506585,-0.09231613,1.4268203,-1.089947,LumA
TCGA-E2-A1L7-01,0.057343457,-0.6274854,-2.4715323,-0.22741646,1.3111402,-0.99918944,-0.76433295,-0.1738441,-1.0586722,1.0740023,0.40444192,-0.8917179,0.6977731,1.8613222,1.4968604,-0.36177304,-0.89848304,1.0239142,-1.5104547,-0.9895197,LumB
TCGA-A8-A095-01,-0.5108115,0.83917445,0.459924,-0.19995078,1.19437,0.8901161,-0.32943177,-0.12779856,-0.46815696,-1.1226369,0.9018622,-0.3992457,-0.771066,0.46576345,0.16415507,-1.131695,1.463589,2.6415486,-0.65567493,-0.56454694,LumB
TCGA-BH-A0EA-01,-2.8449004,0.00023962557,-0.47296727,3.2192428,1.1558933,-0.09722756,0.27987576,-0.013251372,1.5798354,-0.73510826,-1.1470655,1.3044674,0.2994991,-0.40134072,-0.0025712065,0.9247823,1.4000883,1.0543869,0.7931329,-2.2691016,LumA
TCGA-E2-A15A-01,1.2744176,0.14347051,-2.451021,-1.9053881,1.1837475,-0.46252832,-0.7866284,0.11997857,-1.4016423,0.33588135,-0.26859206,0.7781843,-0.20580827,0.6623381,-0.30411458,-1.4873029,-0.019929886,0.92015207,0.14784758,-0.11913233,LumB
TCGA-E9-A2JT-01,-1.3723209,0.31626916,-4.448658,0.867988,-0.18746223,-1.361234,3.518783,1.0597513,0.42244276,-2.394426,-3.0356953,-0.048421282,3.1698563,1.7853888,-0.27476212,-0.41387105,-0.737875,2.866633,-1.8121165,-0.4570507,LumA
TCGA-BH-A0HQ-01,-1.1469942,0.59178245,0.9647882,1.0046046,0.69109666,0.2653401,-1.2075138,-0.7283769,0.38058752,-0.7008892,0.29657537,0.8950843,-0.95151454,-0.5646254,0.11676308,0.08193831,1.2832415,1.3138356,0.2403564,-1.0188699,LumA
TCGA-E2-A3DX-01,-2.1152022,-0.36270744,-2.0887747,1.1831762,0.51179755,-0.5969372,1.8436697,-0.23532766,0.244903,-1.2873349,-1.8612541,0.35116616,2.457968,0.43887913,-0.6334771,-0.62690866,0.22984368,2.4381404,-0.22263634,-2.4792216,LumA
TCGA-B6-A0I2-01,0.67687595,-0.015806952,-0.6144148,-5.306183,-3.5072646,-0.44266868,4.5207524,5.176935,1.4605111,-0.34437492,-1.1990231,-1.8599579,-0.96436375,-2.120118,1.7118573,2.5693429,-1.2229192,-2.5128307,-1.887289,2.7322543,Basal
TCGA-EW-A1PF-01,-0.6428216,0.08995922,-1.8643124,0.38702732,1.1287405,-0.65765196,-0.8753768,-0.87903076,-0.7286112,-0.31414264,-0.13862246,0.7509304,0.7054777,0.3710701,0.36100742,-0.7786916,0.32440442,1.6595188,-0.5842682,-1.7516527,LumA
TCGA-A8-A084-01,1.0776303,0.32577905,3.3295236,-1.7048348,0.29635608,0.9674713,-1.1417062,-0.94715405,-1.7018204,-0.6325994,0.7367264,-1.4746907,-2.6094153,-0.3363177,-0.2994152,-1.2041599,0.632729,2.2730618,0.13754575,-0.6989647,LumB
TCGA-AR-A252-01,-1.3455987,0.3990724,-3.1289818,0.59587073,0.43851215,-0.053763494,1.741616,0.7968155,-0.14530036,-1.5328174,-1.4164909,-0.73035556,2.257707,1.7009339,0.11201126,-0.52144736,0.52014184,2.2201245,-1.5582656,-0.47084966,LumA
TCGA-AR-A24L-01,0.368473,0.8142618,-1.9791961,0.83084154,1.2408723,-0.87969756,-2.6942687,-1.3622042,-1.5609779,2.0279424,-0.14744177,2.2607484,-0.18494315,0.24661396,0.5185781,-1.3622389,-0.60272485,0.5671828,0.33348027,-1.9311409,LumA
TCGA-AN-A0XR-01,0.7036631,0.7324811,3.6045861,0.15679547,0.77164096,0.51791734,-1.1862038,-0.2482669,-0.86665326,0.12201987,1.1124873,0.35449418,-2.914015,-0.48051128,-0.36598948,-1.9442179,0.4507852,1.2773175,0.72880477,1.2292933,LumB
TCGA-BH-A18V-01,-1.9337915,-0.9648078,-1.3585383,-2.5065937,-1.3045806,-1.0150226,-0.29991713,0.9617217,-0.41457704,-0.095380545,0.5028656,-1.2088995,2.7722754,0.4722276,0.75002766,2.1036763,-0.7634305,0.45263368,-1.913378,-2.7001219,Basal
TCGA-BH-A0BQ-01,-2.5581992,0.70602816,-0.097671226,1.3213409,0.22702266,1.7232544,-0.2576992,0.6178922,1.0417836,-0.84916323,-0.60848683,1.3703147,-0.7741654,-0.55684716,-0.40255404,1.0137421,2.837929,1.9335061,-0.45158646,-0.2785161,LumA
TCGA-B6-A0WY-01,-1.2020968,0.677847,-0.6345843,1.3933302,0.8568525,-0.106479436,-1.9218835,-0.6536808,-0.33470425,-0.43520835,0.6353172,1.1137741,-0.69706833,0.5594801,1.249182,0.80768216,1.5244858,2.015802,-0.89044976,-0.7594032,LumA
TCGA-BH-A0C0-01,0.20580988,0.09126869,-2.2250602,-2.9788692,0.6649818,-0.9621105,0.9403568,1.2728057,-0.7355793,-2.1581128,-0.38569877,-0.69359434,-0.12845257,0.21427476,0.4989057,-0.33879066,0.5084778,2.5239074,-2.157662,1.1620114,LumB
TCGA-A8-A09I-01,1.5822976,-0.080223605,-0.8146663,-3.1276643,0.3315847,0.3261434,0.2620169,0.76869035,-0.8163005,0.13755347,-0.24023774,-0.5337121,-0.6658641,-0.15855764,-0.7240023,-1.9479567,0.19786507,0.85372066,0.44347936,0.12570632,LumB
TCGA-D8-A27L-01,-1.2947809,-0.25071594,-1.7069327,1.1322609,1.3323183,-1.4322249,-0.5549478,-1.248291,-0.21272701,-0.6073644,-0.31219405,0.8321884,1.605443,0.19444582,0.66225344,-1.2705714,-0.07423344,2.449428,-0.6588373,-3.5040734,LumA
TCGA-D8-A1X5-01,2.4217567,-0.1658153,-0.40683264,-2.9238367,0.46504533,1.2343738,0.72252226,0.97191757,-0.13387942,0.3693727,-0.21949011,0.009197246,-0.44862503,-0.61513656,-2.1663535,-4.213858,-0.1760824,1.2910362,1.9873393,-0.06775802,LumB
TCGA-C8-A12O-01,-0.08736082,-0.66854274,-0.687654,-1.4909872,0.19551514,-0.19167304,-0.9645171,-0.43557703,-0.55966884,0.21071017,-0.024073938,0.59709996,0.46061444,0.02957484,-0.8446858,-0.82873243,-0.040935434,1.0358275,0.018319512,-1.7622235,LumA
TCGA-AO-A0JD-01,0.6011686,1.143423,-0.0435189,-1.7735015,0.5805387,0.8964905,0.10255449,0.8905521,-0.5214591,-1.3416528,1.554444,-1.4062072,-1.8668082,0.54976857,0.49803516,0.09157691,2.3724089,1.8809325,-1.9691647,1.7427979,LumB
TCGA-A8-A083-01,1.507622,0.8874579,3.4861453,2.193102,1.5309548,1.1962879,1.0264444,0.4824411,0.4363957,0.19101457,0.89526415,-0.40543702,-1.8357706,-0.8200429,-1.2771535,-4.287165,-0.08917743,-0.42046377,1.4086993,2.202279,LumA
TCGA-A2-A0YI-01,-1.1944965,0.1971856,-1.4109601,1.4711825,0.844879,0.6121229,2.2749767,0.78698355,0.40113246,-1.3347797,-0.78574485,-0.24709801,1.6321771,0.77469504,-0.71045816,-1.6960012,1.2057219,2.3688307,-0.4932996,-1.1306046,LumA
TCGA-A2-A0CW-01,1.5830225,0.7872519,-1.3546152,-2.513081,1.616328,-0.9582495,-0.88014305,-0.15616275,-1.554266,-0.75819975,0.2973231,-0.7860314,-1.9759134,0.54002625,1.4458327,-0.24420212,0.10673481,0.97604156,-1.1113032,1.8438132,LumB
TCGA-A8-A092-01,0.98677915,-0.09049078,0.5831003,-1.190527,0.4434451,0.018567998,-0.1336176,0.1272769,-0.35130483,0.210753,0.3110992,-0.764764,-1.036795,0.033429243,-0.095734134,-1.4886074,-0.16252242,0.97440374,0.16657174,0.08099723,LumB
TCGA-BH-A18Q-01,-2.97768,-1.3776833,-1.0975727,1.5947092,0.073305264,-1.1827375,-0.558208,0.6253243,0.61153954,-0.6468532,0.5077577,-0.6245934,2.1715114,1.844854,3.1134033,3.1806154,0.10854282,1.2303914,-1.8928933,-1.6723062,Basal
TCGA-AO-A12B-01,1.554356,1.7453825,-0.19324872,1.9724231,1.0425817,3.748441,3.3184114,1.13146,-1.0669341,-1.4662865,1.2324158,-0.041600272,1.1297852,0.7699297,-1.5199711,-2.2356493,3.7152314,-2.1023462,-0.63201106,4.6015134,LumA
TCGA-AN-A0FJ-01,1.7751359,-0.5475268,-0.12815712,-1.5716203,-3.8068635,1.6112915,0.017106809,1.5381671,1.1372324,3.4698036,1.7002501,-0.8053492,1.1582186,0.6893096,-0.99065465,3.1799045,-1.003803,-5.2714024,-0.19930205,-0.50288504,Basal
TCGA-GI-A2C8-01,-0.50257117,-0.72278535,1.0047846,0.5887577,0.16128059,0.19522035,1.0194069,-0.69062376,0.6070317,-0.37517622,-0.9805976,0.416866,1.0044155,-0.8013898,-1.6697024,-1.4957066,-0.83621895,0.5111878,1.4847946,-2.108759,LumA
TCGA-AO-A12F-01,-1.389757,-0.031939875,-0.11628378,0.7780816,-0.68280333,1.3192399,-0.2764614,0.8338847,1.2331628,0.9950302,-0.121904805,0.9610534,0.9464772,-0.30059358,0.07862341,2.8320165,-0.13081378,-1.400677,0.4075401,-0.18195882,Basal
TCGA-BH-A1FD-01,1.2422855,-0.6031966,1.5904804,-1.2307012,-0.7357759,0.39230466,0.6863558,0.26686847,0.19145733,0.41371825,-0.416536,-0.54585046,-0.40261105,-0.7339104,-1.4086667,-2.086282,-1.0189359,0.18304603,1.047122,-0.9264902,LumB
TCGA-EW-A1P6-01,-0.10143243,0.8414076,-0.0099876225,0.34422654,0.6144713,0.18931165,-0.60457116,0.09451009,0.26882273,-0.20834886,-0.031458147,1.2975265,-0.5562201,-0.46282813,-0.34003916,-0.56104255,0.8016332,0.6804795,0.39690503,0.51818657,LumA
TCGA-E2-A14X-01,-2.3011522,-0.6868471,-0.91230524,-0.5467557,-0.19009773,-0.89416873,0.2571556,1.1834514,0.76888835,-1.4570379,0.20812619,-0.333988,0.9279142,0.09932434,1.3046423,3.0790749,0.38532317,0.7757727,-1.5250568,0.48894715,Basal
TCGA-A8-A09Q-01,1.6319209,-0.049121723,-2.3021584,-1.6731328,-0.17407769,0.57555526,2.0434372,0.8734487,0.5080746,-0.16786695,-1.516471,0.041902725,0.8954054,0.00031500868,-1.2578423,-2.773843,-0.49788028,0.5407866,1.135821,0.16833827,LumB
TCGA-AC-A2FF-01,-2.443935,-0.105727784,-2.1340685,2.3635557,0.36943376,-1.1119608,1.6551465,-0.0153475795,0.66461617,-1.3967155,-2.2732313,0.8770595,2.2780852,0.41111916,-0.08422867,0.76752555,0.18645698,1.16857,-0.07272626,-1.9641109,LumA
TCGA-BH-A0BW-11,-3.8230283,-0.6851102,-2.6802475,1.823357,-0.06435722,-1.808826,1.5270389,0.9363239,0.43903032,-1.9519492,-1.5324517,-0.38029143,3.191187,1.7817612,1.6934563,1.3783714,-0.3353738,3.208684,-1.9771949,-2.38788,Normal_TCGA
TCGA-AN-A0AM-01,0.3611573,-0.4503976,-0.122635245,-1.8691492,-0.07651627,-0.67791873,-0.36586198,0.29287884,-0.3306379,0.025792457,-0.1614832,-0.7099871,-0.7235447,-0.15605597,0.510591,0.61529344,0.09025034,0.34095234,-0.6237742,0.5719931,LumB
TCGA-D8-A1XD-01,0.81534106,0.75954485,-0.43241242,2.0021625,1.2096668,-2.0943096,-3.9141781,-2.0908506,-1.8414137,2.5681705,0.39908388,2.900643,-1.6932678,-0.013250187,0.5054474,-1.1343442,-0.9736875,-0.14029132,0.9774966,-2.9001465,LumA
TCGA-D8-A27R-01,0.29091892,0.33349675,-2.6990156,-0.14855534,1.1601315,-0.96556926,-1.4320048,-0.18476503,-1.091753,0.62600744,-0.8659287,0.8201837,-0.2605246,0.5921556,0.96808356,0.3533253,-0.018666953,0.43473485,-0.88925385,0.25507542,LumB
TCGA-AQ-A1H2-01,1.5233847,0.008319488,2.1951516,0.31574872,0.84239316,-0.019447463,0.0009109862,0.462982,0.32722816,0.6037543,0.32273135,-0.07826074,-1.8489491,-0.7961557,-0.9566805,-3.2957592,-0.83219653,0.26163712,1.3209658,0.8804128,LumA
