sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Final_Label
TCGA-A1-A0SF-01,-0.5492191,0.6595452,-0.3258651,-0.06265773,-0.8202276,-0.15095605,-0.13365835,0.57666266,-0.39908922,-1.0663661,0.12115215,-1.1740298,-0.29958457,-0.31666893,-0.7134348,-1.6609583,-1.7386079,0.83225745,1.4378495,1.3229828,-0.34214872,-0.42376158,-0.8777661,-0.48370585,-0.5748629,-0.68943214,0.47551614,-0.34335914,0.43484774,0.8067059,-0.107248336,0.8402123,0.32722726,0.8677367,1.6412352,-0.80134475,-0.15745671,0.22044373,0.54241467,-1.6206198,LumA
TCGA-EW-A1J5-01,-1.0729929,1.4865243,0.43734822,-0.4939732,-1.4288523,-1.4757662,1.9130691,0.3362682,0.05354523,-0.21864547,0.45798546,-0.32809,0.61518663,-0.016319633,0.38827544,-1.9203207,-3.092336,-0.006195374,0.42325923,0.9208075,-0.51794237,-0.028439593,-0.56770444,0.28375432,0.12785691,-0.44303787,0.7408315,0.27428344,0.71478665,0.36393997,0.7906795,0.6661922,-0.42507756,0.9340505,1.4091043,1.864517,1.1275239,0.77937055,-0.0989235,-0.84110886,LumA
TCGA-D8-A27T-01,-0.28831476,0.8362262,0.8673884,-0.17433858,-0.8626609,0.16517022,0.63320404,-1.0805686,0.220606,-0.27678558,0.3300945,-0.10744114,-0.5858366,-0.15446357,-0.18390542,0.4622013,-1.6855869,-0.019260049,-0.36583418,0.7292861,-1.4566354,-0.4937528,-0.41304845,-0.30904645,0.124910906,-0.35698402,0.7456746,0.10210978,2.297099,0.28454006,-0.07422373,0.11329812,0.095507294,-0.47306603,1.3093201,1.1205628,0.21903302,-0.27963215,-0.8004007,0.68643504,LumA
TCGA-B6-A1KN-01,-0.6655734,0.7499727,-0.44215545,-0.43733418,0.581593,-0.4611497,0.9684025,0.96594095,-0.07900062,-0.48307386,0.52100253,-1.3286662,0.09358993,0.2519521,0.4965173,-1.2587969,-0.38081768,1.0495969,0.2704281,0.28031003,-0.5052815,0.022984125,-0.3670706,-0.53867656,-0.3285945,0.122735456,-0.14793266,-0.51501167,-0.053269945,0.08932268,0.4631714,0.4256713,0.28452525,0.75989026,0.7089337,-0.5496808,0.24675019,0.3883504,0.8321408,0.35980952,LumB
TCGA-D8-A1JC-01,-1.2660801,0.56521446,0.31053123,-0.39393118,1.0065429,-0.680249,2.4224584,0.044978365,0.11307292,0.9263399,0.41079068,-1.5539715,0.33951285,1.1832811,2.1034348,-1.1985676,-1.2201616,1.2385225,-0.29149812,0.7718072,-1.0754209,0.14421731,-0.45020798,-0.23312244,0.7754295,-0.258291,0.5572552,0.7684018,1.445907,-0.35831073,0.5417926,0.7430164,0.29616386,1.317556,0.847523,-0.6240519,1.1438763,0.5964068,0.87430435,0.5917306,LumB
TCGA-AC-A23E-01,-0.2370202,-1.0703776,-0.064758986,-0.9960932,1.1841121,-0.761784,-0.4477013,1.4913617,0.20462853,-0.027498344,-0.2954011,0.08941442,1.4052789,0.64140683,0.7689049,1.1544194,-0.7952785,-0.32147563,-0.2831014,1.8973979,-1.09161,0.35778016,0.7056868,0.61579674,1.2569236,0.3352764,-0.9736048,-0.50433314,3.3335817,-1.4670871,-0.49380544,-0.5010081,-0.88986504,-1.4882379,-0.15349615,-0.40535673,-0.7098772,-0.38152328,-0.08559091,2.390178,LumA
TCGA-EW-A1OZ-01,-0.69074756,0.19094256,0.264055,0.42405337,0.7465371,-0.06219046,-0.0030814856,0.11748882,-0.299793,0.41605595,0.26945022,-0.19141406,-0.6626991,0.097001396,-0.77809626,0.8159987,-0.2318643,0.83508563,-0.64487964,-1.6670151,-0.06016592,0.20548458,-0.41999167,-0.62402946,0.009262696,-0.9354156,0.2316248,0.100511104,0.49486476,-0.040337935,-0.40058085,1.1446149,0.44043893,-0.755853,-0.40682825,-0.6604646,1.0770925,-0.0399098,-0.11940952,1.5788232,LumB
TCGA-A8-A09W-01,0.25688252,1.3967572,0.018536383,-0.5094714,1.6661959,0.33022377,-0.76944005,1.9162014,0.09644393,0.5913933,-1.0514708,-0.92042416,0.37192982,0.97529423,-2.7769778,-0.10202215,-1.5604185,2.2908359,-1.5161397,-2.0242028,-0.71482605,0.06884278,-0.49683356,-1.2584635,-1.2922016,-1.3130615,-0.7384628,-2.617305,1.0579036,-0.06933708,0.7221625,0.3033577,-0.04784584,-0.7384568,-0.6183795,0.8383026,0.96548194,-0.45774025,0.80337083,3.9588525,LumB
TCGA-B6-A0IM-01,-0.052989833,-0.5995227,0.95296353,-0.36742738,1.4198263,-0.35665485,1.2362901,0.0915794,-0.13194044,0.284153,-0.08832096,1.6674094,0.016516015,0.94155747,0.4616305,0.6448762,-1.4297795,-1.7040477,-1.427697,-1.134583,0.12568706,0.3646777,-0.42817593,-0.52268296,1.4039406,-0.5221137,0.27206355,0.6310452,-0.7191202,-0.37063587,-0.48730868,0.079761,0.41265193,-0.5398072,0.24988757,-0.9983102,1.1075866,-0.567317,0.050549354,2.0505495,LumA
TCGA-E2-A1IG-01,-0.56576014,-1.2262837,0.97508913,0.18618146,1.4837842,0.336943,0.8339012,-0.3407284,-0.13853775,0.4251365,-0.395734,0.48588598,0.14535981,1.4440794,1.0535178,0.39134967,-0.41774994,-0.45242783,-0.28168356,1.1349988,-0.45540512,-0.11908078,-0.24336526,-0.27598977,0.88625664,-1.1897396,0.6353738,1.1307797,0.6294914,-0.72057694,-0.75224805,0.24147487,0.86303556,0.27818456,0.3476624,-2.3558702,0.3785192,-0.051625255,0.33364683,1.3700609,LumA
TCGA-BH-A1F0-01,1.4845113,1.4541904,-0.11104086,-0.110637195,-1.2115793,1.6500356,-0.73921996,-3.3873606,0.5121328,0.03351016,-0.2700004,-0.88926256,1.1079981,0.20776261,-0.6032849,-0.9740597,1.0491247,0.101876706,0.418945,1.9780602,-0.16195452,0.4992246,1.4266909,0.22800812,-0.6594184,1.0440863,-1.5213077,-1.166615,1.2885426,0.11929611,0.5977398,-0.86491114,-1.9156106,0.8197738,2.0997202,1.8638792,-0.91206104,-0.42073867,-0.04377613,-0.43259758,Basal
TCGA-EW-A1PD-01,-0.13503678,-0.06200695,0.43544862,-0.07809755,1.3044806,0.4299916,0.764078,-1.1949445,0.028835945,-0.09328164,0.03887829,0.0145561695,-1.0630176,0.762436,0.27417096,0.9367495,-0.5120272,-1.1311013,-0.85220695,0.8500622,-0.85241014,-0.25165877,-0.3715737,-0.9050164,1.1340384,-0.63850075,0.5577852,0.61398804,0.14338033,-0.021701187,-0.19421771,-0.21602616,0.93923604,0.6345662,1.6672035,-1.3115323,0.20412047,-0.20147553,0.73230124,0.61204034,LumA
TCGA-D8-A1J8-01,-1.0953678,0.4964012,-0.04359251,-1.3771496,0.74816465,-0.8897071,1.1565932,0.96731097,0.39157957,1.2748492,-0.19866955,-2.4536335,0.33105358,0.24170282,1.8277943,-1.0476646,0.4552911,2.683149,-0.11676321,-0.38289657,-1.3992859,0.42787325,0.8985844,0.7905574,-0.68592435,0.043203473,-0.32969493,-0.24846388,1.6226,-0.5996751,1.1390314,0.2850164,-0.80590403,-0.7178427,-1.1570572,1.6061696,0.752664,0.53403807,-0.11127585,1.9627056,LumB
TCGA-AR-A24N-01,-0.5239143,0.4970176,0.20736879,-0.65362746,-0.4030641,-1.2132096,0.6572452,1.0444319,0.21965042,0.109474525,0.07949145,-0.41345313,0.04472764,-0.2981308,0.36150572,0.031808764,-1.5174261,0.31893083,-0.23509267,-0.1898863,-0.9823859,-0.14126484,0.20821083,0.3377194,0.17148711,-0.09522241,0.23099771,-0.0043781195,1.0597847,-0.056980804,0.2795417,0.036754243,-0.3099939,-0.7364649,-0.5253656,0.2581609,0.35527274,-0.037249923,-0.64653355,0.5955864,LumB
TCGA-A2-A0EQ-01,-0.70320547,1.0645767,0.28129324,0.69145864,0.47282982,0.9728974,0.29988757,-0.9440985,0.17896554,-0.21453151,0.51411575,-0.3709209,0.1364373,0.6621701,-0.85617393,-1.4276175,1.1471508,1.1575792,0.42712393,-2.1608205,1.1891953,-0.08085242,-1.1970049,-0.8870468,-1.6972198,-0.8702767,0.0043676775,-0.5046044,-0.20115447,-0.32056713,-0.07335315,1.2803084,0.17091855,-0.55762434,-0.032515228,2.2943401,0.8829333,0.57567835,-0.7347447,0.8341642,Her2
TCGA-C8-A131-01,-0.9723987,-0.038463935,-1.4235247,-0.07245915,0.5893856,0.3492902,-1.0103312,1.0936005,0.8061998,0.49103168,0.44971883,-3.7570295,-0.7438824,-2.4990485,0.51213235,0.43108475,4.7272,1.9129277,0.12259828,0.82507384,-1.2702563,-0.705703,2.8943882,0.8366871,-1.6193223,0.68458533,-1.7493477,-0.010996973,2.0799086,0.24733779,-0.09596094,0.47609445,-1.0256873,-1.8965114,0.36751628,-1.3373313,-0.22468953,1.245596,0.19583139,-0.07938953,Basal
TCGA-AR-A24M-01,0.3790573,0.4076018,-0.5924543,-0.74192053,0.86337095,-0.9336504,-0.5508328,1.5896736,0.14129525,-0.67444104,-0.11926729,-0.16221464,1.4231801,1.0626075,-0.11368568,-0.78489,-2.751592,-0.2901865,0.9147753,1.7296491,-0.67040884,0.12297918,0.17846692,0.068883784,0.7024969,0.32955316,-0.6549755,-1.0465256,2.3130245,-0.6276225,0.1772801,-0.51948357,-0.48190537,-0.1328432,0.9129391,-0.53450525,-0.8846182,-0.5720918,-0.01332182,0.8406336,LumA
TCGA-BH-A1FJ-01,-0.17830294,0.39137506,0.22039975,-0.96795845,0.61325365,-1.9292333,0.79558283,2.8903284,0.17675275,-0.17409807,0.38305092,0.5770735,0.38006634,0.08638351,0.69524354,0.6121012,-2.3703027,-1.3443131,-0.43749154,-0.53038615,-0.73495114,-0.21942113,0.4648902,-0.50092477,0.78621095,0.11648922,0.43769583,-0.3778388,-1.145598,-0.44703335,0.32256967,-0.24114129,0.17032179,-1.3436289,-1.3943604,-1.6776456,0.12846272,-0.1791558,-0.047097895,1.4614525,LumB
TCGA-AR-A1AK-01,-0.34975466,1.4123152,0.6469203,-0.20535518,-1.6132267,-0.5686665,1.0661178,-1.1159774,0.060551483,-0.69055295,0.13949367,-0.40026146,0.5625555,0.44499105,0.38529447,-1.6225448,-2.4944878,-0.2809206,0.57436603,2.4254048,-0.7115295,-0.0953058,-0.4798964,0.25881955,0.5372699,0.3403131,0.7337916,-0.0031518172,0.8265101,0.6045623,0.95210755,0.32854098,-0.46460274,1.569001,2.5174437,2.0548005,0.5340907,0.7352805,0.4895765,-1.4912741,LumA
