"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000266010","GATA6-AS1",0.778815269080683,13.5591060725634,5.11682254951932e-38,5.52572629537724e-37
"ENSG00000147697","GSDMC",0.594380572471018,13.5522293304014,5.52580431120091e-38,5.9545305077596e-37
"ENSG00000163235","TGFA",0.636683914463772,13.5466320032077,5.88260390695629e-38,6.32538054511429e-37
"ENSG00000236699","ARHGEF38",-0.524132279666074,-13.5446860466789,6.01194845440379e-38,6.45058847039033e-37
"ENSG00000167191","GPRC5B",0.49883411897916,13.543059890614,6.1222058334412e-38,6.55482423280642e-37
"ENSG00000130940","CASZ1",-0.464545983355189,-13.5378526504947,6.48899829402164e-38,6.93269048506585e-37
"ENSG00000280403","FKSG62",1.11138919811684,13.5277428758166,7.26475431714932e-38,7.74494063661974e-37
"ENSG00000227051","C14orf132",-0.702085538477026,-13.523495063338,7.61764068766932e-38,8.10387307198864e-37
"ENSG00000126460","PRRG2",-0.417897722182589,-13.4771025192942,1.27800441569579e-37,1.35669258566432e-36
"ENSG00000181143","MUC16",0.79578843935208,13.4708097725267,1.3708025651834e-37,1.45212136142309e-36
"ENSG00000085840","ORC1",0.628202115037574,13.4701154177484,1.38144453017191e-37,1.46030077185191e-36
"ENSG00000136546","SCN7A",-0.761653064310057,-13.4550148008145,1.63435673811359e-37,1.72400499801011e-36
"ENSG00000154102","C16orf74",-0.677444888339109,-13.4487412798547,1.75252753853017e-37,1.84476583003176e-36
"ENSG00000187957","DNER",0.839390292331769,13.4108385989966,2.67082647930126e-37,2.80548999926602e-36
"ENSG00000137699","TRIM29",0.682986758302764,13.4053710111627,2.8380115128671e-37,2.97485483529046e-36
"ENSG00000135423","GLS2",-0.696583295224512,-13.3994895793869,3.02949911519014e-37,3.16893212885997e-36
"ENSG00000115705","TPO",-0.470196387830542,-13.3983454613887,3.06821754055032e-37,3.20273229702539e-36
"ENSG00000260552","RP11-49I11.1",0.414261495744168,13.392093908508,3.28864498974137e-37,3.42567186431392e-36
"ENSG00000170423","KRT78",0.777002863057888,13.383384414553,3.62225924923303e-37,3.76065051446303e-36
"ENSG00000166143","PPP1R14D",-0.554663473810019,-13.383309579984,3.62526709594236e-37,3.76065051446303e-36
"ENSG00000188488","SERPINA5",-0.833046032700225,-13.3609514348755,4.64495949356329e-37,4.80844668070734e-36
"ENSG00000183248","PRR36",-0.458151992617486,-13.2856933527104,1.06772960978415e-36,1.10302645638858e-35
"ENSG00000213424","KRT222",-0.844261954663681,-13.2835404621108,1.09340936805667e-36,1.12722615263575e-35
"ENSG00000158315","RHBDL2",0.493426526493034,13.2818999310657,1.11338968134786e-36,1.14546263513154e-35
"ENSG00000133321","RARRES3",-0.943908062736065,-13.2763015365632,1.18435026761452e-36,1.2159653671607e-35
"ENSG00000071991","CDH19",0.979320804865173,13.2638176124637,1.35921809268674e-36,1.39264148840854e-35
"ENSG00000131019","ULBP3",0.832967491239191,13.2582535730344,1.44522060689961e-36,1.47773068190145e-35
"ENSG00000161798","AQP5",0.962905165338785,13.2569246892717,1.4665498281051e-36,1.49647941643378e-35
"ENSG00000280693","SH3PXD2A-AS1",0.599318963889419,13.2415940182206,1.73648170780274e-36,1.76831131140809e-35
"ENSG00000100290","BIK",-0.367391747344795,-13.2409928756433,1.74801920415845e-36,1.77644228064883e-35
"ENSG00000122733","PHF24",0.804594523122193,13.2343367819513,1.88098213852908e-36,1.90768979566844e-35
"ENSG00000091490","SEL1L3",0.718785779224523,13.2189462975565,2.22824720739317e-36,2.25531093865705e-35
"ENSG00000126878","AIF1L",0.673056257359042,13.1953599414545,2.88813644032036e-36,2.91730953567713e-35
"ENSG00000114805","PLCH1",1.00079709288586,13.1745365490289,3.63050874247652e-36,3.65978703878682e-35
"ENSG00000029153","ARNTL2",0.704895651243184,13.1584195426831,4.33304463290662e-36,4.35919983189801e-35
"ENSG00000176165","FOXG1",0.682446059144887,13.1373153184676,5.4613450080861e-36,5.48327812056838e-35
"ENSG00000050628","PTGER3",-0.660860290942291,-13.1332973090698,5.70719987128149e-36,5.71863714557264e-35
"ENSG00000145703","IQGAP2",-0.717376677679365,-13.1258932478919,6.18945382705888e-36,6.18945382705888e-35
"ENSG00000165863","C10orf82",-1.22275210301744,-13.1123254167888,7.18085168317803e-36,7.16651864588626e-35
"ENSG00000136002","ARHGEF4",0.550905734956932,13.0809282636815,1.01233243925612e-35,1.00829924228697e-34
"ENSG00000065328","MCM10",0.57239078774655,13.0771372216693,1.05515479000068e-35,1.04886162027901e-34
"ENSG00000130222","GADD45G",-0.652226348559612,-13.076459743484,1.06299509505354e-35,1.05455862604518e-34
"ENSG00000112562","SMOC2",-0.5256060523947,-13.0750714370276,1.07924330209814e-35,1.06855772484964e-34
"ENSG00000108852","MPP2",-0.800876232951287,-13.0648398848717,1.20686410460836e-35,1.19255346305174e-34
"ENSG00000277363","SRCIN1",-0.623427238534175,-13.0477323059178,1.45466282617328e-35,1.43457872403677e-34
"ENSG00000156049","GNA14",-0.757777952645103,-13.0443265328256,1.50973331593772e-35,1.48595798812768e-34
"ENSG00000120875","DUSP4",-0.852735132478217,-13.0423096298162,1.54331944390251e-35,1.51603088791996e-34
"ENSG00000100146","SOX10",0.953245346579456,13.0248842790217,1.86626245733326e-35,1.82966907581692e-34
"ENSG00000204175","GPRIN2",0.754750125512192,13.0104333816946,2.18448781363614e-35,2.13746361412538e-34
"ENSG00000130234","ACE2",0.917843376388217,12.9919052824129,2.67267388305095e-35,2.61003308891695e-34
"ENSG00000115112","TFCP2L1",0.707572306704242,12.9891275647005,2.75468097238543e-35,2.68487424209106e-34
"ENSG00000124102","PI3",0.870208566890245,12.9883444824038,2.77824932243958e-35,2.70257716190621e-34
"ENSG00000111665","CDCA3",0.664825766916772,12.9714700294667,3.33782980664028e-35,3.24061146275755e-34
"ENSG00000211452","DIO1",-0.964196124036338,-12.9701853506058,3.38476532390963e-35,3.27981136037755e-34
"ENSG00000011426","ANLN",0.539923648308685,12.9623450757892,3.68578796812563e-35,3.56459184538262e-34
"ENSG00000020633","RUNX3",0.662853515129576,12.9579640109833,3.8654510805195e-35,3.73113038660183e-34
"ENSG00000158164","TMSB15A",0.707116474435613,12.9411274458616,4.64079469683095e-35,4.47090047864254e-34
"ENSG00000198515","CNGA1",0.872061754742018,12.9375903506245,4.82239508592707e-35,4.63691835185295e-34
"ENSG00000185479","KRT6B",0.773328103779938,12.9307111361497,5.19608397957354e-35,4.98664489402451e-34
"ENSG00000124493","GRM4",-0.787740438578265,-12.9266500824397,5.4300728785255e-35,5.20121923230412e-34
"ENSG00000228649","AC005682.5",0.9510741927031,12.9065177868144,6.75429577737295e-35,6.45726173745024e-34
"ENSG00000100167","SEPT3",0.555230771724037,12.9048210621176,6.87959874839542e-35,6.56450262251471e-34
"ENSG00000144063","MALL",0.462538151312281,12.904230784324,6.9237309725481e-35,6.59402949766486e-34
"ENSG00000152611","CAPSL",-0.801093888489304,-12.903797502271,6.95630460162156e-35,6.61172256446304e-34
"ENSG00000123572","NRK",-0.64026312017181,-12.9036324172869,6.96875558294405e-35,6.61172256446304e-34
"ENSG00000133454","MYO18B",-0.829841497919468,-12.8947740262986,7.67043402723929e-35,7.26366858640085e-34
"ENSG00000203886","CYP17A1-AS1",-0.831567685521358,-12.8879180425225,8.26139842604644e-35,7.80850512858832e-34
"ENSG00000086548","CEACAM6",-0.686094991750778,-12.8811684493158,8.88742555987074e-35,8.38436373572711e-34
"ENSG00000154493","C10orf90",0.77726959057253,12.8670715609101,1.03512937751493e-34,9.74698095588449e-34
"ENSG00000187715","KBTBD12",0.954793684755873,12.8422430225999,1.35365456265366e-34,1.27223173181735e-33
"ENSG00000124302","CHST8",-1.00380425280134,-12.8366188423756,1.43840071662203e-34,1.34934401184055e-33
"ENSG00000127585","FBXL16",-0.622930039116551,-12.8313978085274,1.5217900197208e-34,1.42489702221049e-33
"ENSG00000171243","SOSTDC1",0.891971472599673,12.8224551840757,1.67594644309673e-34,1.56630508700629e-33
"ENSG00000259479","SORD2P",-0.537210232327293,-12.8186818293556,1.7455664955414e-34,1.62832695479609e-33
"ENSG00000205517","RGL3",-0.734809588112789,-12.8070165795909,1.97952253089379e-34,1.84313084813202e-33
"ENSG00000143867","OSR1",0.72882041497425,12.7998712862732,2.13797671623843e-34,1.98696720840003e-33
"ENSG00000126262","FFAR2",-0.736425919889474,-12.7854066788952,2.49841557032743e-34,2.31763967562841e-33
"ENSG00000118495","PLAGL1",0.664785175428743,12.7800663539189,2.64626014712786e-34,2.45024087697024e-33
"ENSG00000144891","AGTR1",-0.860315602796909,-12.7782238667008,2.69926296023391e-34,2.494697745133e-33
"ENSG00000006210","CX3CL1",0.523349267153609,12.7683398447195,3.0021594267832e-34,2.76951976640516e-33
"ENSG00000196932","TMEM26",-0.785953414288072,-12.7664258425342,3.06461022422164e-34,2.82192470001993e-33
"ENSG00000140379","BCL2A1",0.638027730908723,12.7581496627713,3.34987187989941e-34,3.07892636020166e-33
"ENSG00000141449","GREB1L",-0.767613490574751,-12.7536679939619,3.51521892980366e-34,3.22497149523272e-33
"ENSG00000174469","CNTNAP2",-0.835998726005241,-12.7421378775027,3.97889232073188e-34,3.64367428638451e-33
"ENSG00000197299","BLM",0.59938094244513,12.7140105643052,5.3813797924923e-34,4.91899432586133e-33
"ENSG00000276600","RAB7B",0.543977263677384,12.7117517859479,5.51335382031436e-34,5.03043231780507e-33
"ENSG00000163293","NIPAL1",0.625608599664993,12.7030066754042,6.055389376184e-34,5.51492657211658e-33
"ENSG00000175591","P2RY2",-0.632969454744097,-12.6938356692452,6.68084887204009e-34,6.0734989745819e-33
"ENSG00000129151","BBOX1",0.746251298819733,12.6899856687668,6.96220276371953e-34,6.31778835183261e-33
"ENSG00000267259","CTD-2008P7.9",-0.507186401370432,-12.6803657578449,7.71782100566844e-34,6.99077989643881e-33
"ENSG00000062282","DGAT2",0.717156542403065,12.6721304725593,8.42915483396049e-34,7.62129731822829e-33
"ENSG00000157111","TMEM171",0.63203768904418,12.6691615840438,8.70128880076021e-34,7.8531487371482e-33
"ENSG00000164742","ADCY1",-0.96615025584006,-12.6675815509491,8.84966400195691e-34,7.97267027203325e-33
"ENSG00000115507","OTX1",0.551895562176806,12.6658338189568,9.01672135921288e-34,8.10856237339287e-33
"ENSG00000113924","HGD",-0.730290085386718,-12.6432647468745,1.14778868632728e-33,1.03033095720581e-32
"ENSG00000168453","HR",0.637942916688104,12.6359444815119,1.24116994457885e-33,1.11215944854736e-32
"ENSG00000188931","CFAP126",-0.718284167121939,-12.6264733115313,1.37328983849206e-33,1.22834511493029e-32
"ENSG00000197253","TPSB2",-0.660150611699181,-12.6252044093601,1.39202230187253e-33,1.24287705524333e-32
"ENSG00000163106","HPGDS",-0.574477605618487,-12.6185794517401,1.49403287394486e-33,1.33158010155513e-32
"ENSG00000180537","RNF182",0.72034635475748,12.5785567195872,2.2891795165806e-33,2.03663658058773e-32
"ENSG00000148488","ST8SIA6",-0.870009223576814,-12.5745289050893,2.38950656970825e-33,2.12211951128619e-32
"ENSG00000115457","IGFBP2",-0.663757729586194,-12.5671481853544,2.5848371376182e-33,2.29152228512252e-32
"ENSG00000147509","RGS20",0.645778361176774,12.554399712539,2.96035919454551e-33,2.61978689782788e-32
"ENSG00000150687","PRSS23",-0.637528849278075,-12.5493920764269,3.12229489548569e-33,2.75821103841492e-32
"ENSG00000101134","DOK5",0.473178768870021,12.5444414771498,3.29104552146085e-33,2.90215654449811e-32
"ENSG00000105707","HPN",-0.616149954408661,-12.5374192566525,3.54608722067102e-33,3.12155565199914e-32
"ENSG00000127423","AUNIP",0.581441499973806,12.5343220124712,3.66473718598061e-33,3.22033144638015e-32
"ENSG00000130653","PNPLA7",-0.639641234362018,-12.5326882809767,3.7289053420834e-33,3.27096959831877e-32
"ENSG00000214274","ANG",-0.506128799709951,-12.5306410215149,3.81089594969635e-33,3.33703673353446e-32
"ENSG00000170153","RNF150",0.594778346081144,12.5240219376477,4.08845663737285e-33,3.57382573196928e-32
"ENSG00000149970","CNKSR2",0.682736925019059,12.5226193439424,4.14980646401506e-33,3.62112256894857e-32
"ENSG00000241935","HOGA1",-0.853452212066137,-12.5148214566069,4.50797038748337e-33,3.92680347341757e-32
"ENSG00000256124","LINC01152",0.85658882489442,12.5092445895165,4.78282735246878e-33,4.1589803064946e-32
"ENSG00000153347","FAM81B",-0.828966367421015,-12.5027530592643,5.12382508674178e-33,4.44776483224113e-32
"ENSG00000011201","ANOS1",-0.52653340041435,-12.4996683359621,5.29423760057268e-33,4.58772755682208e-32
"ENSG00000169507","SLC38A11",-0.783669330810254,-12.4968169003053,5.45677275610793e-33,4.72039165753281e-32
"ENSG00000143850","PLEKHA6",-0.490094015300741,-12.4960361269833,5.50213712247515e-33,4.75141374997854e-32
"ENSG00000171954","CYP4F22",-0.815537092317945,-12.4793075745444,6.56949089592032e-33,5.66335422062096e-32
"ENSG00000122735","DNAI1",-0.639619290485273,-12.4680441198935,7.40180033304258e-33,6.36987980468381e-32
"ENSG00000123473","STIL",0.558149085610671,12.464388113335,7.69389368053553e-33,6.60987429599272e-32
"ENSG00000237649","KIFC1",0.442794478876596,12.4604856928048,8.01833565639827e-33,6.8767887276143e-32
"ENSG00000163739","CXCL1",0.84510351776448,12.4602806660937,8.03575270149924e-33,6.87992525813291e-32
"ENSG00000166426","CRABP1",0.886504836846117,12.452214859578,8.75164701752474e-33,7.48004018591858e-32
"ENSG00000251095","RP11-115D19.1",-1.00258833494526,-12.4202918209996,1.22636644445942e-32,1.04638775124523e-31
"ENSG00000131044","TTLL9",-0.775766626585165,-12.4199625098657,1.23063853172918e-32,1.04824406450526e-31
"ENSG00000156127","BATF",-0.516160112217608,-12.4187295260792,1.2467656848855e-32,1.06017490211352e-31
"ENSG00000163362","C1orf106",0.67434958608163,12.4080861782852,1.39501310108351e-32,1.18422164777887e-31
"ENSG00000024526","DEPDC1",0.454292118319761,12.3976629472228,1.55716684717636e-32,1.31963292133589e-31
"ENSG00000187730","GABRD",-0.395787395631844,-12.3882721122557,1.71924790377396e-32,1.45452445327746e-31
"ENSG00000164199","ADGRV1",-0.857052730070608,-12.3857649754245,1.76528841502417e-32,1.49095305322987e-31
"ENSG00000113739","STC2",-0.850826662132599,-12.3734018180152,2.01089159970733e-32,1.69552411442439e-31
"ENSG00000158560","DYNC1I1",0.520847389407965,12.3669533296508,2.15219338640516e-32,1.81161059461714e-31
"ENSG00000105976","MET",0.573524394194519,12.3474765678002,2.64177759196598e-32,2.21998116971931e-31
"ENSG00000187123","LYPD6",-0.734420097638918,-12.3469629848505,2.65608639820349e-32,2.22826040117742e-31
"ENSG00000181617","FDCSP",0.887224699408547,12.3391652804339,2.88305163843605e-32,2.41461611259301e-31
"ENSG00000273045","C2orf15",-0.441970912476591,-12.3136901523619,3.7677701183034e-32,3.15030946346438e-31
"ENSG00000144452","ABCA12",-0.752843345431836,-12.3087046277111,3.97019685627994e-32,3.31402074814686e-31
"ENSG00000154099","DNAAF1",-0.805960865200898,-12.3083939134838,3.98316497747565e-32,3.31930414789637e-31
"ENSG00000101670","LIPG",0.571712604100951,12.3061295456006,4.07895279648298e-32,3.39347154449499e-31
"ENSG00000165868","HSPA12A",-0.407572646998944,-12.3037817781034,4.18068850816486e-32,3.47233264797746e-31
"ENSG00000165304","MELK",0.400073149098329,12.2685587335744,6.04779847189532e-32,5.01475826856992e-31
"ENSG00000111052","LIN7A",-1.04226057078396,-12.2650327392903,6.27526069544193e-32,5.1947522313261e-31
"ENSG00000169679","BUB1",0.439003484360985,12.2621316633505,6.46877515318743e-32,5.3460951679235e-31
"ENSG00000113763","UNC5A",-0.725505976140727,-12.2557155022619,6.91809871840545e-32,5.70800224290878e-31
"ENSG00000188803","SHISA6",-0.565176243372431,-12.2550181793027,6.96876487818626e-32,5.74033350756694e-31
"ENSG00000100095","SEZ6L",-0.837416271625035,-12.2468777770371,7.58824942651133e-32,6.24033669943366e-31
"ENSG00000111199","TRPV4",0.471182331928361,12.2390319360378,8.23707722420562e-32,6.76278918243483e-31
"ENSG00000134760","DSG1",0.877429893455289,12.2383398662151,8.29689114379469e-32,6.80073044573336e-31
"ENSG00000131037","EPS8L1",-0.386953440139334,-12.2373997160888,8.37883867680295e-32,6.85666012831665e-31
"ENSG00000130528","HRC",-0.526899468985712,-12.2316088802798,8.9016441459133e-32,7.27258508653047e-31
"ENSG00000115590","IL1R2",0.683728526437559,12.2127018628465,1.08451536211699e-31,8.8459654332544e-31
"ENSG00000128510","CPA4",0.58837041720221,12.2046566106336,1.17951311747768e-31,9.59063461757173e-31
"ENSG00000186377","CYP4X1",-0.901133502522588,-12.2046456474661,1.17964805796132e-31,9.59063461757173e-31
"ENSG00000132164","SLC6A11",0.808926426301304,12.2015621075073,1.21821790050691e-31,9.88813230930934e-31
"ENSG00000108244","KRT23",0.600697535822497,12.1819942533738,1.49395253528151e-31,1.210658456468e-30
"ENSG00000107954","NEURL1",-0.997583381947494,-12.1800574016752,1.52441215528507e-31,1.23334316770637e-30
"ENSG00000185499","MUC1",-0.643120766269134,-12.1738453931405,1.62633351222277e-31,1.3136781197276e-30
"ENSG00000115598","IL1RL2",0.637336248158218,12.1594940196305,1.88845646239453e-31,1.52294875999559e-30
"ENSG00000123485","HJURP",0.405008707278818,12.1491623864124,2.10278254465086e-31,1.69306163015367e-30
"ENSG00000171234","UGT2B7",0.726144805818606,12.1432547378664,2.23603210554634e-31,1.79745346105011e-30
"ENSG00000165905","GYLTL1B",0.393411066540158,12.1425810229504,2.25175172297184e-31,1.80718436835621e-30
"ENSG00000101489","CELF4",0.662657780262149,12.1339054775487,2.46427134028311e-31,1.97427518087336e-30
"ENSG00000091651","ORC6",0.662487617143725,12.1337660836924,2.4678439760917e-31,1.97427518087336e-30
"ENSG00000144857","BOC",0.493467292080164,12.1303194097548,2.55783860708691e-31,2.04300208233779e-30
"ENSG00000269210","RP11-173C1.1",0.840181798114073,12.1288979197453,2.59589835645776e-31,2.07009438314016e-30
"ENSG00000169684","CHRNA5",0.847421234167543,12.1215751507855,2.80106922586723e-31,2.2301506575376e-30
"ENSG00000159713","TPPP3",-0.626801275799607,-12.1153906500804,2.98685455015495e-31,2.37428819567166e-30
"ENSG00000142910","TINAGL1",0.521412214163498,12.0985328177774,3.5578527751302e-31,2.82369267867476e-30
"ENSG00000261616","RP11-6O2.3",0.695599761788712,12.0927142853981,3.77914585638609e-31,2.99456882439468e-30
"ENSG00000065621","GSTO2",-0.607122535763485,-12.0902248956619,3.8779551735551e-31,3.06800251072397e-30
"ENSG00000165646","SLC18A2",-0.751677245904886,-12.0737066533254,4.60193133854176e-31,3.63501685508827e-30
"ENSG00000188175","HEPACAM2",-0.89150058835165,-12.0654012709711,5.01522554957882e-31,3.95522519682872e-30
"ENSG00000167656","LY6D",0.817585606335607,12.0572749976284,5.45529361475662e-31,4.29550678327293e-30
"ENSG00000163624","CDS1",-0.276135473942023,-12.0519847732333,5.7622033693161e-31,4.5300340953743e-30
"ENSG00000157765","SLC34A2",0.750288096430322,12.033689844229,6.96204998248127e-31,5.46471741168074e-30
"ENSG00000185046","ANKS1B",-0.416400291124427,-12.0187019974852,8.12777546437296e-31,6.36972998775311e-30
"ENSG00000124935","SCGB1D2",-0.89475070419441,-12.0177572945533,8.20743839087365e-31,6.42209576750677e-30
"ENSG00000197977","ELOVL2",-0.959549523428778,-12.0173571601897,8.24141371407909e-31,6.43860446412429e-30
"ENSG00000231106","LINC01436",0.629658122986366,12.0035012699248,9.50827850661061e-31,7.41675390531249e-30
"ENSG00000130287","NCAN",0.758545206901346,12.0002205415276,9.83554404290409e-31,7.66008103029913e-30
"ENSG00000057149","SERPINB3",0.692057305995893,11.9959010253397,1.02835728325706e-30,7.9965574125743e-30
"ENSG00000174371","EXO1",0.454224479692814,11.9667911189235,1.38800563988588e-30,1.07764413034618e-29
"ENSG00000134762","DSC3",0.670106652256302,11.9613848623419,1.46742653612276e-30,1.13753995048276e-29
"ENSG00000149633","KIAA1755",0.487799447697517,11.9605173134969,1.48058543101911e-30,1.14596395589714e-29
"ENSG00000138180","CEP55",0.367265472641553,11.9476262690253,1.69052231156387e-30,1.30643146179588e-29
"ENSG00000140600","SH3GL3",0.77195602801891,11.9302524672882,2.02099629016231e-30,1.55941071771783e-29
"ENSG00000236060","HSPB1P1",-0.287253838646274,-11.9297913427667,2.03059160297027e-30,1.56440031045475e-29
"ENSG00000127083","OMD",-0.611924606684801,-11.9159917164915,2.33968220605151e-30,1.79975554311654e-29
"ENSG00000182667","NTM",-0.361877615716755,-11.9004583370967,2.74386517510123e-30,2.10742332957084e-29
"ENSG00000081277","PKP1",0.621222807283145,11.8942966051472,2.92279055513755e-30,2.24140379995211e-29
"ENSG00000118322","ATP10B",0.709970407413301,11.8859993505729,3.18218410025297e-30,2.43658813189355e-29
"ENSG00000152154","TMEM178A",-0.492821591687409,-11.880160216841,3.3783298609166e-30,2.58282099458455e-29
"ENSG00000158458","NRG2",0.750505407131923,11.8730066089344,3.63508350836484e-30,2.77487290714873e-29
"ENSG00000075218","GTSE1",0.473152345850066,11.872224300169,3.66431275280811e-30,2.79292130549399e-29
"ENSG00000273046","RP11-834C11.14",-0.319173876240379,-11.8661071591404,3.90107046992939e-30,2.96885119477123e-29
"ENSG00000181019","NQO1",-0.629423044901497,-11.8490722686669,4.64358947591762e-30,3.52856343154834e-29
"ENSG00000163218","PGLYRP4",0.839257378148928,11.8396204091458,5.11454187453568e-30,3.8762203325823e-29
"ENSG00000121380","BCL2L14",0.541080127987796,11.8395808251458,5.11661083900864e-30,3.8762203325823e-29
"ENSG00000109472","CPE",-0.413913637070306,-11.8323657784873,5.50796486844502e-30,4.16638794889941e-29
"ENSG00000149300","C11orf52",-0.340515511258505,-11.8168837737366,6.45103293391937e-30,4.87238137002974e-29
"ENSG00000106789","CORO2A",-0.491041911815353,-11.8085260559138,7.02516089228147e-30,5.29800972268587e-29
"ENSG00000075340","ADD2",0.596177307472648,11.8037356979041,7.37684418025182e-30,5.55485254537035e-29
"ENSG00000213412","HNRNPA1P33",0.782753943294437,11.7960825163885,7.97536496715878e-30,5.99651501290134e-29
"ENSG00000079393","DUSP13",-0.829717932525755,-11.7810918685126,9.29112131944194e-30,6.97531630588734e-29
"ENSG00000224397","LINC01272",0.613701366211383,11.7731224716843,1.00762761253719e-29,7.5534303788395e-29
"ENSG00000106714","CNTNAP3",0.810167239523963,11.7588284304401,1.16533459637839e-29,8.72256434414962e-29
"ENSG00000067715","SYT1",-0.858470255293595,-11.7575681785131,1.18036358127229e-29,8.821850383201e-29
"ENSG00000166851","PLK1",0.582148690389936,11.7413822277578,1.39140711598249e-29,1.03836351938992e-28
"ENSG00000154839","SKA1",0.430633385815511,11.7295835797648,1.56850225416689e-29,1.16877962307518e-28
"ENSG00000237517","DGCR5",0.615440183181225,11.6988611931653,2.14187911168664e-29,1.59366005333827e-28
"ENSG00000136155","SCEL",0.803843206109065,11.6918990184556,2.29838873362884e-29,1.70756963865441e-28
"ENSG00000115138","POMC",0.708512963786585,11.6896195785027,2.35206095735811e-29,1.74485234225379e-28
"ENSG00000185352","HS6ST3",-0.881099742243956,-11.6688062411471,2.90350640628168e-29,2.15074548613458e-28
"ENSG00000071967","CYBRD1",-0.756442779295108,-11.6577331762584,3.24744449635573e-29,2.40195598842879e-28
"ENSG00000173698","ADGRG2",0.64217701932578,11.6550317219602,3.3373224269334e-29,2.46478761221078e-28
"ENSG00000162722","TRIM58",-0.858022022728806,-11.6480549327013,3.58104392432435e-29,2.64088784979672e-28
"ENSG00000166126","AMN",0.679987599797666,11.6459730971753,3.65713871108673e-29,2.69303292421703e-28
"ENSG00000107159","CA9",0.92884661273207,11.638264447717,3.95316255574129e-29,2.90673717333918e-28
"ENSG00000272666","CTA-384D8.35",0.488354448182747,11.6271841704439,4.42084299555752e-29,3.24584654593063e-28
"ENSG00000198125","MB",-0.355789467480145,-11.6183808819677,4.83128900934124e-29,3.54200073998625e-28
"ENSG00000167723","TRPV3",0.808226230553039,11.6103319551923,5.2396076097968e-29,3.83573031463894e-28
"ENSG00000077063","CTTNBP2",-0.609137957549324,-11.5904829452722,6.3990815218607e-29,4.67769117095081e-28
"ENSG00000172137","CALB2",0.551780618479149,11.5885938504708,6.52191273266684e-29,4.76052024282251e-28
"ENSG00000170786","SDR16C5",-0.761733491815148,-11.5860894449623,6.68837182319344e-29,4.8749065766716e-28
"ENSG00000177602","GSG2",0.411492237005498,11.5857246457042,6.71296854328855e-29,4.88571218579953e-28
"ENSG00000232354","VIPR1-AS1",-0.535747534419251,-11.583276868533,6.88035239910005e-29,5.00025610399713e-28
"ENSG00000066279","ASPM",0.414022625227874,11.582357344674,6.94429750192676e-29,5.03940312186267e-28
"ENSG00000112414","ADGRG6",0.69666588068961,11.5755136604898,7.43914481061719e-29,5.39068464537478e-28
"ENSG00000120093","HOXB3",-0.655067134857517,-11.5742857594673,7.53156835886174e-29,5.44976002811993e-28
"ENSG00000167619","TMEM145",-0.734596767453768,-11.5601104395238,8.68483718813099e-29,6.27517137870736e-28
"ENSG00000072041","SLC6A15",0.872458561616084,11.5566573258957,8.99138505843778e-29,6.48729080695367e-28
"ENSG00000276649","RP5-858L17.1",0.878709773271124,11.5547305874755,9.16707947744316e-29,6.60452411919536e-28
"ENSG00000169436","COL22A1",0.566763400784733,11.5292073952546,1.18431876615747e-28,8.52027889321924e-28
"ENSG00000243955","GSTA1",0.69499146367057,11.5242666612533,1.24446175540335e-28,8.94009881755279e-28
"ENSG00000154917","RAB6B",0.673853049752861,11.5148555563388,1.36754368682834e-28,9.81021296146583e-28
"ENSG00000170425","ADORA2B",0.641524664676523,11.51200367602,1.40717674290859e-28,1.00800626282851e-27
"ENSG00000129451","KLK10",0.766467610858696,11.4963234774891,1.64637224750873e-28,1.17766255186605e-27
"ENSG00000196218","RYR1",0.684934753354982,11.4948271481471,1.67120909921512e-28,1.19372078515366e-27
"ENSG00000163145","C1QTNF7",-0.641538350414868,-11.4935540141356,1.69263418433916e-28,1.20729970352294e-27
"ENSG00000228623","ZNF883",0.731908247841172,11.4922751362477,1.71443073189205e-28,1.22110450989462e-27
"ENSG00000141750","STAC2",0.919173452667533,11.4852171315682,1.83983826238781e-28,1.30856206428721e-27
"ENSG00000170099","SERPINA6",-1.10452514711606,-11.4847717565898,1.84805072459973e-28,1.31253602599413e-27
"ENSG00000129946","SHC2",-0.516109934507518,-11.4833820115427,1.87391175424022e-28,1.32901542853916e-27
"ENSG00000157456","CCNB2",0.42656460095207,11.4742590834579,2.05283639639142e-28,1.45385013908741e-27
"ENSG00000203952","CCDC160",-0.576703875020554,-11.4553059968823,2.48063647446622e-28,1.75433979806663e-27
"ENSG00000115009","CCL20",0.471464906069402,11.452645839806,2.54738008308759e-28,1.79899723381892e-27
"ENSG00000007968","E2F2",0.392852899602632,11.4452355058169,2.74286367616672e-28,1.93431853044197e-27
"ENSG00000093009","CDC45",0.441362267050626,11.4300073215845,3.1925986951703e-28,2.24830894026078e-27
"ENSG00000153404","PLEKHG4B",0.602702555846849,11.4200714996105,3.52479530554049e-28,2.47875900530274e-27
"ENSG00000271659","RP11-435O5.4",1.08151317383506,11.4194950339776,3.5450901837304e-28,2.48952962340618e-27
"ENSG00000185519","FAM131C",0.718860001323183,11.4127551267174,3.79116521604964e-28,2.65860113327464e-27
"ENSG00000244558","KCNK15-AS1",-0.535146135622221,-11.4076605822545,3.98836500946864e-28,2.79297269570633e-27
"ENSG00000164188","RANBP3L",-0.656450027576548,-11.4068514090192,4.02061104877282e-28,2.81161611802295e-27
"ENSG00000183150","GPR19",0.5023161979656,11.4030856241601,4.17412125048706e-28,2.91488914140158e-27
