"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000006327","TNFRSF12A",-0.383945663690806,-7.99918488947624,4.14447057052699e-15,1.79647811098758e-13
"ENSG00000171759","PAH",0.652343133041459,7.99844000057085,4.16782921749119e-15,1.79647811098758e-13
"ENSG00000224259","LINC01133",-0.556752440047469,-7.98220158138747,4.71056673784704e-15,2.01306270848164e-13
"ENSG00000166959","MS4A8",0.685064231375813,7.95127733927154,5.94385930909942e-15,2.51858445300823e-13
"ENSG00000150556","LYPD6B",0.37688033919791,7.93784535948335,6.57407310578431e-15,2.76221559066568e-13
"ENSG00000130558","OLFM1",0.456805524696949,7.93006505319178,6.96878902067203e-15,2.90366209194668e-13
"ENSG00000182326","C1S",-0.38807903366638,-7.92224834055199,7.38886631434227e-15,3.05325054311664e-13
"ENSG00000150782","IL18",-0.426781774177232,-7.91774784134609,7.6419517278885e-15,3.1319474294625e-13
"ENSG00000174672","BRSK2",0.60566609314691,7.91285946810547,7.92653750522981e-15,3.2221697175731e-13
"ENSG00000112303","VNN2",-0.501160591393031,-7.90203098772252,8.59467277960679e-15,3.46559386274467e-13
"ENSG00000171450","CDK5R2",0.589404869653577,7.89700829569627,8.92314243715899e-15,3.56925697486359e-13
"ENSG00000150627","WDR17",0.652051305168287,7.88295218512041,9.90958961471674e-15,3.9323768312368e-13
"ENSG00000184160","ADRA2C",0.576337019294601,7.87229566359642,1.07283958861575e-14,4.22377790793603e-13
"ENSG00000197506","SLC28A3",-0.541850462189674,-7.85541872900255,1.21635557513811e-14,4.75138896538325e-13
"ENSG00000198759","EGFL6",-0.323638103924983,-7.85267792845018,1.24138441338488e-14,4.81156749373984e-13
"ENSG00000183186","C2CD4C",0.493522955079854,7.85064807678541,1.26024746267303e-14,4.84201352143187e-13
"ENSG00000020633","RUNX3",-0.474842433796786,-7.8497580092744,1.26860754261515e-14,4.84201352143187e-13
"ENSG00000142627","EPHA2",-0.289507316460774,-7.82421946996743,1.53321078403394e-14,5.80761660618917e-13
"ENSG00000204983","PRSS1",0.590218716668946,7.82055410402875,1.57540350869315e-14,5.92256958155318e-13
"ENSG00000181634","TNFSF15",-0.402096801476058,-7.80183588623517,1.80937502578358e-14,6.75139934993871e-13
"ENSG00000132872","SYT4",0.558902672530033,7.77722662373922,2.16974523560851e-14,8.03609346521669e-13
"ENSG00000197646","PDCD1LG2",-0.412032994198646,-7.75316139267695,2.59026265745711e-14,9.52302447594527e-13
"ENSG00000116990","MYCL",-0.420775786827395,-7.75175131755413,2.6172520534995e-14,9.5520147937938e-13
"ENSG00000125966","MMP24",0.472552664742448,7.74916906243578,2.66739769043428e-14,9.66448438563145e-13
"ENSG00000111674","ENO2",0.504087461980688,7.73558781207654,2.94713183447028e-14,1.06011936491737e-12
"ENSG00000134061","CD180",-0.358057108194187,-7.72985764969827,3.07365059576894e-14,1.09773235563176e-12
"ENSG00000158055","GRHL3",-0.345869244974598,-7.72687931139986,3.14150897809192e-14,1.11401027591912e-12
"ENSG00000163689","C3orf67",0.346773438409199,7.723002553293,3.2320519945786e-14,1.13804647696429e-12
"ENSG00000114757","PEX5L",0.612475540448144,7.70898621932675,3.58137858246523e-14,1.25223027358924e-12
"ENSG00000117115","PADI2",-0.530561431659382,-7.702401770857,3.75807433201118e-14,1.30312057376479e-12
"ENSG00000100095","SEZ6L",0.617929658708443,7.7016404799505,3.77904966391789e-14,1.30312057376479e-12
"ENSG00000127129","EDN2",-0.35983077991684,-7.69252578697964,4.0393160306634e-14,1.38332740776144e-12
"ENSG00000168961","LGALS9",-0.43065902553817,-7.67258303760711,4.67192194140685e-14,1.58908909571661e-12
"ENSG00000150337","FCGR1A",-0.283838745026503,-7.66661366461503,4.87958134442016e-14,1.64850721095276e-12
"ENSG00000101194","SLC17A9",0.560433395990027,7.66471144040978,4.94764551870016e-14,1.65264847243963e-12
"ENSG00000171303","KCNK3",0.545889809302704,7.66430150645006,4.96243553802664e-14,1.65264847243963e-12
"ENSG00000180447","GAS1",-0.38547910288097,-7.6635132269022,4.99099838676769e-14,1.65264847243963e-12
"ENSG00000157168","NRG1",-0.520778456011678,-7.66021760307543,5.11217735826489e-14,1.68163728890292e-12
"ENSG00000196126","HLA-DRB1",-0.425518098146004,-7.65541683293024,5.29390212149796e-14,1.73003337303855e-12
"ENSG00000176842","IRX5",0.221932498480926,7.65433250588189,5.33582009630144e-14,1.73240912217579e-12
"ENSG00000152137","HSPB8",0.463517476862357,7.65102349803396,5.46577134570508e-14,1.76315204700164e-12
