"Ensembl_ID","Gene_Symbol","ENTREZID","logFC","t","adj.P.Val"
"ENSG00000244437","IGKV3-15","28913",-0.448092563797957,-9.31978625414084,1.01220659516192e-18
"ENSG00000211592","IGKC","3514",-0.537650747276193,-9.31599844464637,1.04337548496332e-18
"ENSG00000166148","AVPR1A","552",-0.322449188781375,-9.31552486163002,1.04549506602045e-18
"ENSG00000172005","MAL","4118",-0.530028439816108,-9.31375088792053,1.0593181089441e-18
"ENSG00000211942","IGHV3-13","28449",-0.655830814479583,-9.30730398218483,1.11699195313551e-18
"ENSG00000225698","IGHV3-72","28410",-0.569017729911452,-9.30023293626244,1.18405997213686e-18
"ENSG00000211952","IGHV4-28","28400",-0.696020108838939,-9.29573180049947,1.22792326083009e-18
"ENSG00000133106","EPSTI1","94240",-0.55539869393365,-9.29504841154002,1.23263612913196e-18
"ENSG00000240864","IGKV1-16","28938",-0.485569839337149,-9.29264077787675,1.25568769340312e-18
"ENSG00000177614","PGBD5","79605",-0.560230117677645,-9.29203205708338,1.25971344293994e-18
"ENSG00000134121","CHL1","10752",-0.496239934887797,-9.29072296103399,1.27132054277825e-18
"ENSG00000157168","NRG1","3084",-0.57187907912364,-9.28799768002252,1.29861000982243e-18
"ENSG00000116983","HPCAL4","51440",-0.477944528497587,-9.28693506649799,1.30783229821852e-18
"ENSG00000211625","IGKV3D-20","28874",-0.583120683645203,-9.28520834891073,1.32459439790844e-18
"ENSG00000118946","PCDH17","27253",-0.288498508807722,-9.28407202356704,1.33484628186009e-18
"ENSG00000170624","SGCD","6444",-0.415482290127521,-9.27215546401175,1.4744318708519e-18
"ENSG00000174788","PCP2","126006",0.469544890271955,9.27133517093233,1.48185017179593e-18
"ENSG00000169031","COL4A3","1285",-0.627083801552784,-9.26742372087353,1.52898035995254e-18
"ENSG00000188517","COL25A1","84570",-0.490535941850194,-9.26641821648574,1.53910228793887e-18
"ENSG00000149557","FEZ1","9638",-0.336756775866854,-9.26185061294951,1.5969241752415e-18
"ENSG00000164330","EBF1","1879",-0.421126876181348,-9.25803384490796,1.64636369733765e-18
"ENSG00000160791","CCR5","1234",-0.446260072539839,-9.24883928468804,1.77662791767463e-18
"ENSG00000211650","IGLV5-45","28781",-0.627265308277771,-9.24630660160909,1.8117258599373e-18
"ENSG00000211967","IGHV3-53","28420",-0.585392969752026,-9.24149247596797,1.88362805999068e-18
"ENSG00000077984","CST7","8530",-0.478609992627665,-9.24111852715487,1.88597264913783e-18
"ENSG00000099958","DERL3","91319",-0.513161383471888,-9.22439656926622,2.16903839575271e-18
"ENSG00000237523","LINC00857","439990",-0.443483853314273,-9.22211779676225,2.20707005980069e-18
"ENSG00000147883","CDKN2B","1030",-0.39243773753371,-9.2214834415827,2.21470937354063e-18
"ENSG00000102554","KLF5","688",-0.476338663503604,-9.21712680082459,2.2935463833081e-18
"ENSG00000115956","PLEK","5341",-0.470522709996009,-9.21054971929852,2.42021749391997e-18
"ENSG00000154548","SRSF12","135295",-0.719692970868847,-9.20450451421471,2.54235182184132e-18
"ENSG00000110448","CD5","921",-0.570381355169427,-9.19353703380663,2.78402211164238e-18
"ENSG00000106714","CNTNAP3","79937",-0.670015441166091,-9.19328592831052,2.78464099937379e-18
"ENSG00000137078","SIT1","27240",-0.471871846723933,-9.18313735929462,3.02808608386569e-18
"ENSG00000184985","SORCS2","57537",-0.59261932978123,-9.18239270945437,3.04141975573467e-18
"ENSG00000185634","SHC4","399694",-0.690382736644793,-9.18088301003808,3.07461116591759e-18
"ENSG00000170558","CDH2","1000",-0.433555111746221,-9.17527208666891,3.21760632709266e-18
"ENSG00000122122","SASH3","54440",-0.436561504307822,-9.17255234177551,3.28608480108475e-18
"ENSG00000211972","IGHV3-66","28412",-0.648503997680281,-9.1693258939585,3.37038309705011e-18
"ENSG00000122223","CD244","51744",-0.4710659746287,-9.16719299828478,3.42511071554969e-18
"ENSG00000132000","PODNL1","79883",-0.474968631981362,-9.16293407362485,3.54365482057987e-18
"ENSG00000119866","BCL11A","53335",-0.712750911249257,-9.15435168482977,3.80222464905526e-18
"ENSG00000171016","PYGO1","26108",-0.426861858543265,-9.14621551559485,4.06416744128724e-18
"ENSG00000211950","IGHV1-24","28467",-0.559577587368712,-9.14589041736005,4.06772536267541e-18
"ENSG00000005108","THSD7A","221981",-0.403526965349005,-9.14499973343961,4.09072069160359e-18
"ENSG00000211669","IGLV3-10","28803",-0.559130627844779,-9.14074029098452,4.23210066748569e-18
"ENSG00000121898","CPXM2","119587",-0.367956502332634,-9.13944642048212,4.27049560506211e-18
"ENSG00000158458","NRG2","9542",-0.612194249755431,-9.13809582782458,4.31130412017347e-18
"ENSG00000246223","LINC01550","388011",-0.725477469127009,-9.135668689059,4.39208396343806e-18
"ENSG00000166292","TMEM100","55273",-0.493926536389075,-9.12294291589991,4.87874459288712e-18
"ENSG00000181847","TIGIT","201633",-0.561044745596913,-9.11006023360208,5.42584031674247e-18
"ENSG00000279118","RP11-517I3.2",NA,-0.366832064421895,-9.10312353672831,5.74027574488072e-18
"ENSG00000166086","JAM3","83700",-0.423022974701812,-9.09496150880487,6.13539717527794e-18
"ENSG00000100628","ASB2","51676",-0.421256592807978,-9.09141314722918,6.30894306010971e-18
"ENSG00000184005","ST6GALNAC3","256435",-0.455120074818609,-9.08316876444591,6.74742751367759e-18
"ENSG00000094755","GABRP","2568",-0.699111833527004,-9.07415588510624,7.26257128420492e-18
"ENSG00000157680","DGKI","9162",-0.370641134007886,-9.06806743598517,7.62790525251535e-18
"ENSG00000141338","ABCA8","10351",-0.52987774810103,-9.06083808749413,8.08813119800391e-18
"ENSG00000248690","HAS2-AS1","594842",-0.484359971732474,-9.06054075067301,8.09357897007229e-18
"ENSG00000135914","HTR2B","3357",-0.458703960863218,-9.05851238837572,8.21698177029771e-18
"ENSG00000114948","ADAM23","8745",-0.399726619033456,-9.05779930333738,8.23910597461689e-18
"ENSG00000078098","FAP","2191",-0.347368191429802,-9.05775878444582,8.23910597461689e-18
"ENSG00000185905","C16orf54","283897",-0.458226123385928,-9.05545490714561,8.38056246442907e-18
"ENSG00000148541","FAM13C","220965",-0.316244388494162,-9.05528966612183,8.38056246442907e-18
"ENSG00000153976","HS3ST3A1","9955",-0.411214508668815,-9.05040294080874,8.71380849094529e-18
"ENSG00000235961","PNMA6A","84968",-0.55034323347242,-9.04386078728421,9.18612930782733e-18
"ENSG00000023171","GRAMD1B","57476",-0.427998018217605,-9.04167909187137,9.33809890591573e-18
"ENSG00000120280","CXorf21","80231",-0.37858124816887,-9.03923043235107,9.51372794049586e-18
"ENSG00000244116","IGKV2-28","28921",-0.450523854667002,-9.0240194741789,1.07797581712868e-17
"ENSG00000018236","CNTN1","1272",-0.437510077826172,-9.02378584162211,1.07815938916975e-17
"ENSG00000167208","SNX20","124460",-0.475767976717872,-9.0185993045908,1.12372539411949e-17
"ENSG00000163827","LRRC2","79442",-0.497198672302839,-8.9977883351261,1.33360132730276e-17
"ENSG00000114013","CD86","942",-0.384714240439066,-8.99516932616335,1.3605200559659e-17
"ENSG00000177494","ZBED2","79413",-0.440454419404701,-8.98830934736291,1.43770574804991e-17
"ENSG00000171877","FRMD5","84978",-0.400677151059144,-8.98338071545474,1.49508039526203e-17
"ENSG00000154451","GBP5","115362",-0.598186844124874,-8.97271177293361,1.63048472077149e-17
"ENSG00000145777","TSLP","85480",-0.744592769532219,-8.96974212724263,1.66817468852734e-17
"ENSG00000266524","GDF10","2662",-0.53312447834102,-8.96505689576412,1.73115236104317e-17
"ENSG00000143851","PTPN7","5778",-0.467152211267296,-8.9645312876211,1.73566926496225e-17
"ENSG00000166741","NNMT","4837",-0.276720970770453,-8.96351650478042,1.74726577983081e-17
"ENSG00000185985","SLITRK2","84631",-0.438304660066063,-8.9562359429202,1.85257154716017e-17
"ENSG00000198796","ALPK2","115701",-0.378099333377663,-8.94824699177845,1.97569176269297e-17
"ENSG00000154856","APCDD1","147495",-0.403315773316218,-8.94779162008913,1.97970773284555e-17
"ENSG00000211955","IGHV3-33","28434",-0.542040023505507,-8.94491106711273,2.02266990583364e-17
"ENSG00000268027","AC006129.2",NA,-0.53208558728906,-8.94477616491691,2.02266990583364e-17
"ENSG00000122733","PHF24","23349",-0.58732784317581,-8.9432752476798,2.04438827535185e-17
"ENSG00000133019","CHRM3","1131",-0.600855823387931,-8.94127731273159,2.07484684788066e-17
"ENSG00000241158","ADAMTS9-AS1","101929335",-0.425498977347414,-8.93019198587511,2.26987663247039e-17
"ENSG00000174348","PODN","127435",-0.401886315235387,-8.9295723598512,2.27760345696779e-17
"ENSG00000070808","CAMK2A","815",-0.3782932011767,-8.92883030774689,2.28767327600685e-17
"ENSG00000273275","RP11-474G23.2",NA,-0.60746694606286,-8.92239177097209,2.40837991595618e-17
"ENSG00000163508","EOMES","8320",-0.614090873451767,-8.92115768922558,2.42887040730885e-17
"ENSG00000081277","PKP1","5317",-0.494909545876564,-8.91929653219272,2.46224079534186e-17
"ENSG00000077616","NAALAD2","10003",-0.424398469812927,-8.91116032868757,2.62858519188822e-17
"ENSG00000172322","CLEC12A","160364",-0.505724017089452,-8.90168374523314,2.83718067498685e-17
"ENSG00000164692","COL1A2","1278",-0.346968195380423,-8.89681281116901,2.94825456856082e-17
"ENSG00000105371","ICAM4","3386",-0.601016254444149,-8.89382998369516,3.01640754562938e-17
"ENSG00000144847","IGSF11","152404",-0.488607500713858,-8.89276626881204,3.03778317491613e-17
"ENSG00000135324","MRAP2","112609",-0.58259396278569,-8.88784820459931,3.15785937175085e-17
"ENSG00000225783","MIAT","440823",-0.482514106345691,-8.88624179360459,3.1944639228268e-17
"ENSG00000123360","PDE1B","5153",-0.380687003704625,-8.88602448321278,3.19479856402977e-17
"ENSG00000270412","RP11-92C4.6",NA,-0.3107232854159,-8.88285303433435,3.27369086765064e-17
"ENSG00000162745","OLFML2B","25903",-0.340137226682093,-8.87490251472841,3.48884909981537e-17
"ENSG00000100336","APOL4","80832",-0.478893668193059,-8.87468741136758,3.48917439341273e-17
"ENSG00000218336","TENM3","55714",-0.451654334355233,-8.87404515774968,3.5017737029268e-17
"ENSG00000211789","TRAV12-2","28673",-0.541904045231151,-8.86600126359511,3.73462003894154e-17
"ENSG00000137699","TRIM29","23650",-0.489244908045388,-8.86277584633086,3.82841012662303e-17
"ENSG00000154678","PDE1C","5137",-0.414963369415056,-8.86085709371121,3.88269427512077e-17
"ENSG00000211677","IGLC2","3538",-0.491119335866454,-8.86016524271977,3.89831774478767e-17
"ENSG00000163823","CCR1","1230",-0.438222244813105,-8.85968182825449,3.9073271853308e-17
"ENSG00000231106","LINC01436","100996609",-0.494427391316064,-8.85463762261695,4.06562091163036e-17
"ENSG00000197576","HOXA4","3201",-0.292981215251869,-8.8463212420586,4.33931816815875e-17
"ENSG00000139193","CD27","939",-0.540385610352486,-8.84628579007386,4.33931816815875e-17
"ENSG00000243836","WDR86-AS1","100131176",-0.489238406401242,-8.84498092158777,4.378740213052e-17
"ENSG00000211896","IGHG1","3500",-0.553793625345802,-8.84256787924112,4.45881385625315e-17
"ENSG00000243290","IGKV1-12","28940",-0.611556550737123,-8.83776869288014,4.62991755837806e-17
"ENSG00000211897","IGHG3","3502",-0.491838661958418,-8.83701972212232,4.65076756897335e-17
"ENSG00000103647","CORO2B","10391",-0.359922641909494,-8.83680940933801,4.65116876672755e-17
"ENSG00000171049","FPR2","2358",-0.602836406394815,-8.82312782778982,5.19351128651366e-17
"ENSG00000282304","RP11-1223D19.3","128966597",-0.68035492621774,-8.81848741773061,5.38549814554429e-17
"ENSG00000011422","PLAUR","5329",-0.404789677602263,-8.81669836953048,5.4559213183675e-17
"ENSG00000211895","IGHA1","3493",-0.497228133212934,-8.81260641006816,5.6322265553007e-17
"ENSG00000225194","LINC00092","100188953",-0.852433496917846,-8.81072670488953,5.7100871099626e-17
"ENSG00000203727","SAMD5","389432",-0.461516668293087,-8.791550536435,6.666367162668e-17
"ENSG00000188060","RAB42","115273",-0.355070364712755,-8.778722208139,7.38885067565184e-17
"ENSG00000139220","PPFIA2","8499",-0.369458712757496,-8.77602913142298,7.54045984243481e-17
"ENSG00000153253","SCN3A","6328",-0.534575227103443,-8.76293086099316,8.37483322743129e-17
"ENSG00000277758","ABC7-42404400C24.1","102724488",-0.563817339376219,-8.76135463622776,8.46920544594408e-17
"ENSG00000165457","FOLR2","2350",-0.447204426592632,-8.75893007203734,8.62390576791103e-17
"ENSG00000154917","RAB6B","51560",-0.542566994606245,-8.75264906771587,9.06089792848917e-17
"ENSG00000167723","TRPV3","162514",-0.645033905078119,-8.73633214250235,1.03274539771364e-16
"ENSG00000211670","IGLV3-9","28804",-0.631898725919581,-8.72920364695957,1.09244551029517e-16
"ENSG00000172548","NIPAL4","348938",-0.505656715176901,-8.72638636326239,1.11589213168947e-16
"ENSG00000163564","PYHIN1","149628",-0.533791141686631,-8.72326946852149,1.1426079383349e-16
"ENSG00000116824","CD2","914",-0.45436522760015,-8.72183444040749,1.15412930380887e-16
"ENSG00000265763","ZNF488","118738",-0.503897610357646,-8.71965606070358,1.17280692497898e-16
"ENSG00000167748","KLK1","3816",-0.44712061492384,-8.71765860270657,1.1900410898342e-16
"ENSG00000081985","IL12RB2","3595",-0.822654643620314,-8.71259583532004,1.23786160212155e-16
"ENSG00000137809","ITGA11","22801",-0.523096204571302,-8.70794278201992,1.28332190453517e-16
"ENSG00000255090","MIR100HG",NA,-0.672988473527091,-8.70675499361392,1.29366741935459e-16
"ENSG00000129226","CD68","968",-0.374379744123962,-8.69851705494284,1.38058942084158e-16
"ENSG00000164099","PRSS12","8492",-0.5740865603298,-8.68845303415947,1.4951661343513e-16
"ENSG00000144407","PTH2R","5746",-0.41677820910828,-8.68340074821837,1.55496255046055e-16
"ENSG00000078549","ADCYAP1R1","117",-0.337156383215569,-8.67679872373353,1.63746538394293e-16
"ENSG00000211976","IGHV3-73","28409",-0.574430922217371,-8.67202233516701,1.69762486343795e-16
"ENSG00000146285","SCML4","256380",-0.615365634287316,-8.67193626525026,1.69762486343795e-16
"ENSG00000157399","ARSE","415",-0.350371808457706,-8.67093585246774,1.70870178758642e-16
"ENSG00000183421","RIPK4","54101",-0.333157128531653,-8.66609659914833,1.7738938761488e-16
"ENSG00000270547","LINC01235","401492",-0.381921073823003,-8.65982814245161,1.86286399392383e-16
"ENSG00000172137","CALB2","794",-0.43728865955879,-8.65437679415516,1.94342011038176e-16
"ENSG00000105369","CD79A","973",-0.560377144696085,-8.65177982187857,1.98138850483683e-16
"ENSG00000144057","ST6GAL2","84620",-0.382656389578664,-8.65122199574998,1.98535737233661e-16
"ENSG00000272168","CASC15","105374971",-0.419837530041129,-8.65114638455092,1.98535737233661e-16
"ENSG00000174899","PQLC2L",NA,-0.409353527886006,-8.64956040455797,2.00775067721471e-16
"ENSG00000160808","MYL3","4634",-0.478008857661163,-8.64287846213624,2.11533631502635e-16
"ENSG00000182263","FIGN","55137",-0.530722136991838,-8.64146490568874,2.13622157201675e-16
"ENSG00000054219","LY75","4065",-0.493665900490403,-8.63658045295291,2.21833958151279e-16
"ENSG00000058335","RASGRF1","5923",-0.436116884841242,-8.63458001257843,2.25082522770382e-16
"ENSG00000187260","WDR86","349136",-0.478418105546545,-8.62343015661879,2.45786788499191e-16
"ENSG00000182253","SYNM","23336",-0.494014101387674,-8.620981480734,2.50280867442768e-16
"ENSG00000233682","RP11-13P5.2","101929122",-0.369412432127864,-8.62067344396261,2.50517157124247e-16
"ENSG00000177822","AC108142.1",NA,-0.480637576150787,-8.61665864277139,2.58322318988391e-16
"ENSG00000187116","LILRA5","353514",-0.368126761447752,-8.61497136561454,2.61443021668161e-16
"ENSG00000101230","ISM1","140862",-0.400708907489936,-8.61381015058353,2.63487737217499e-16
"ENSG00000174946","GPR171","29909",-0.595036815260233,-8.61025892396871,2.70685580284109e-16
"ENSG00000211445","GPX3","2878",-0.366021002891366,-8.6023987162992,2.87844936244454e-16
"ENSG00000106006","HOXA6","3203",-0.455371415825617,-8.60197261436568,2.88392021716689e-16
"ENSG00000038295","TLL1","7092",-0.444249225336348,-8.597326809296,2.98870474202381e-16
"ENSG00000240764","PCDHGC5","56097",-0.456086945113408,-8.59650844886749,3.00381151404028e-16
"ENSG00000090530","P3H2","55214",-0.348227803517217,-8.59322139723857,3.07924356265354e-16
"ENSG00000226197","RP11-536O18.1","105375977",-0.483316968537904,-8.57730191902062,3.49202145680271e-16
"ENSG00000108821","COL1A1","1277",-0.343176017948664,-8.5767852466167,3.50120277205778e-16
"ENSG00000102359","SRPX2","27286",-0.312507476787136,-8.57376385504796,3.58136560874745e-16
"ENSG00000198851","CD3E","916",-0.488292933407048,-8.5718368011154,3.63147078171239e-16
"ENSG00000188763","FZD9","8326",-0.758978308136264,-8.56936885807651,3.6982125001013e-16
"ENSG00000116194","ANGPTL1","9068",-0.408548317648039,-8.56895268450909,3.70498362337782e-16
"ENSG00000106952","TNFSF8","944",-0.362132580766639,-8.56693542528519,3.75952325930997e-16
"ENSG00000181374","CCL13","6357",-0.479638400444961,-8.56673954263473,3.75980319155174e-16
"ENSG00000184347","SLIT3","6586",-0.344317462669893,-8.55946240489025,3.97867862281585e-16
"ENSG00000147168","IL2RG","3561",-0.470933210307766,-8.55871554634369,3.99651403937408e-16
"ENSG00000196735","HLA-DQA1","3117",-0.426861133579064,-8.55480321812848,4.11706571791554e-16
"ENSG00000198910","L1CAM","3897",-0.537845430853553,-8.55346967424684,4.15491790784167e-16
"ENSG00000186007","LEMD1","93273",-0.691503834932159,-8.55042239382298,4.25079229283629e-16
"ENSG00000077274","CAPN6","827",-0.603112627471754,-8.54889871859229,4.29637852970059e-16
"ENSG00000115252","PDE1A","5136",-0.312686812363484,-8.54856944691722,4.30132261461439e-16
"ENSG00000211655","IGLV1-36","28826",-0.657437740505687,-8.54808259055256,4.31169220666574e-16
"ENSG00000211675","IGLC1","3537",-0.444580379701756,-8.54717857264365,4.336485455351e-16
"ENSG00000268104","SLC6A14","11254",-0.569921996369702,-8.53828977747898,4.64778299995384e-16
"ENSG00000136928","GABBR2","9568",-0.696717785803358,-8.53758222138576,4.66719279113482e-16
"ENSG00000107562","CXCL12","6387",-0.385740244761579,-8.53658861683655,4.6973751249044e-16
"ENSG00000134817","APLNR","187",-0.286885473869223,-8.53036073750463,4.92882269233287e-16
"ENSG00000102243","VGLL1","51442",-0.674347404594501,-8.52866955001666,4.98829212513336e-16
"ENSG00000160013","PTGIR","5739",-0.314475789127008,-8.52364933235018,5.18389385356414e-16
"ENSG00000136383","ALPK3","57538",-0.332755013115542,-8.52230188514338,5.23210273940402e-16
"ENSG00000196218","RYR1","6261",-0.538307715574326,-8.51117913264913,5.70718899800228e-16
"ENSG00000211788","TRAV13-1","28671",-0.541523461931038,-8.50165058890749,6.14661723256398e-16
"ENSG00000105609","LILRB5","10990",-0.467277370270988,-8.5006581264915,6.18623465917197e-16
"ENSG00000246100","LINC00900",NA,-0.320978773382836,-8.49349610711034,6.53827054225053e-16
"ENSG00000127241","MASP1","5648",-0.543820771318053,-8.49217147974931,6.59774667748689e-16
"ENSG00000211652","IGLV7-43","28776",-0.524240253050427,-8.48864017866714,6.77520899478428e-16
"ENSG00000174607","UGT8","7368",-0.545879100802138,-8.48805393847551,6.79695762443149e-16
"ENSG00000154258","ABCA9","10350",-0.439224714079876,-8.487863188925,6.79745678020796e-16
"ENSG00000168079","SCARA5","286133",-0.550307618755206,-8.48708860907828,6.82948496316386e-16
"ENSG00000143028","SYPL2","284612",-0.289950957387152,-8.4699193101512,7.80397535243354e-16
"ENSG00000172116","CD8B","926",-0.536306078076906,-8.46987557156906,7.80397535243354e-16
"ENSG00000170276","HSPB2","3316",-0.305444588179368,-8.46874949950796,7.86253594960455e-16
"ENSG00000164379","FOXQ1","94234",-0.42215418677389,-8.46655165788572,7.98895890873943e-16
"ENSG00000125657","TNFSF9","8744",-0.416881598596958,-8.46491745711224,8.08131435250292e-16
"ENSG00000104055","TGM5","9333",-0.535648572889188,-8.46247879665728,8.22687886963551e-16
"ENSG00000136842","TMOD1","7111",-0.475079414313016,-8.46146186161856,8.28148218591349e-16
"ENSG00000245164","LINC00861","100130231",-0.635363751519508,-8.44628060600475,9.32299946091124e-16
"ENSG00000132514","CLEC10A","10462",-0.588269269377565,-8.43547257614826,1.01381706991739e-15
"ENSG00000109625","CPZ","8532",-0.339007940350372,-8.43082067945215,1.05018684614534e-15
"ENSG00000269404","SPIB","6689",-0.559656351839374,-8.42826247570313,1.07005336378729e-15
"ENSG00000211658","IGLV3-27","28791",-0.634832870148539,-8.42731065299521,1.07658542539866e-15
"ENSG00000101333","PLCB4","5332",-0.470130774792764,-8.42444457236248,1.09961076122021e-15
"ENSG00000113396","SLC27A6","28965",-0.496977646883581,-8.41181594896357,1.21279610264807e-15
"ENSG00000211938","IGHV3-7","28452",-0.504271871458296,-8.41139048236025,1.21515189430999e-15
"ENSG00000106565","TMEM176B","28959",-0.416303834909784,-8.41074944554604,1.219580187771e-15
"ENSG00000078399","HOXA9","3205",-0.307589357360793,-8.40390201831904,1.2852248974877e-15
"ENSG00000173698","ADGRG2","10149",-0.49287371723492,-8.40303569088934,1.29219445760749e-15
"ENSG00000113578","FGF1","2246",-0.297164045427722,-8.39365718154496,1.38902989423362e-15
"ENSG00000113749","HRH2","3274",-0.465717959186097,-8.39251891283733,1.39954277605156e-15
"ENSG00000185904","LINC00839","84856",-0.502925090505696,-8.38563412848361,1.47517691546869e-15
"ENSG00000135917","SLC19A3","80704",-0.62798199218751,-8.37860845054757,1.55656329858206e-15
"ENSG00000139209","SLC38A4","55089",-0.487353473992005,-8.37241587849321,1.63169657340284e-15
"ENSG00000214274","ANG","283",0.363973016697563,8.37200706479899,1.63466049971694e-15
"ENSG00000180061","TMEM150B","284417",-0.385998398065962,-8.36639191170132,1.70578710954952e-15
"ENSG00000149591","TAGLN","6876",-0.341546813986688,-8.36325462343926,1.74578284934226e-15
"ENSG00000186074","CD300LF","146722",-0.316696145618989,-8.36023846711159,1.78501355819851e-15
"ENSG00000064692","SNCAIP","9627",-0.403051492026693,-8.35699544309558,1.82835851937843e-15
"ENSG00000048462","TNFRSF17","608",-0.556151978311959,-8.355171126349,1.8520808623591e-15
"ENSG00000168453","HR","55806",-0.454632362836771,-8.35393605398862,1.86748473930249e-15
"ENSG00000197083","ZNF300P1",NA,-0.381327223371781,-8.34904174156056,1.93766441407336e-15
"ENSG00000181634","TNFSF15","9966",-0.393643414679959,-8.34805435764184,1.94999759023957e-15
"ENSG00000153563","CD8A","925",-0.503259308507742,-8.34380362601103,2.01309410720169e-15
"ENSG00000186081","KRT5","3852",-0.470024058739603,-8.34131412575838,2.04981733429091e-15
"ENSG00000151617","EDNRA","1909",-0.316243704683873,-8.34049433133958,2.06016567966143e-15
"ENSG00000276980","CTD-3128G10.7",NA,-0.398198243971386,-8.33975145967983,2.06932561817323e-15
"ENSG00000198829","SUCNR1","56670",-0.377625548623283,-8.33472106536279,2.14928185715991e-15
"ENSG00000145936","KCNMB1","3779",-0.381991419128065,-8.33279720207881,2.17882891473607e-15
"ENSG00000122592","HOXA7","3204",-0.304141468833345,-8.32594725885049,2.29530748270562e-15
"ENSG00000160255","ITGB2","3689",-0.412856611250446,-8.31800178767256,2.43866161314841e-15
"ENSG00000078018","MAP2","4133",-0.387554741599728,-8.3150454197156,2.49210550448384e-15
"ENSG00000187955","COL14A1","7373",-0.447623483483375,-8.30929808575432,2.60266228625093e-15
"ENSG00000158859","ADAMTS4","9507",-0.331071213128888,-8.29973207135879,2.80002322326646e-15
"ENSG00000106178","CCL24","6369",-0.637503573916217,-8.29801031135757,2.83394279893402e-15
"ENSG00000241684","ADAMTS9-AS2","100507098",-0.413155203322147,-8.29709530308323,2.85033422070682e-15
"ENSG00000103710","RASL12","51285",-0.270658130081677,-8.28332758291761,3.16794042852085e-15
"ENSG00000265107","GJA5","2702",-0.277676621641711,-8.2802092839797,3.24121882412666e-15
"ENSG00000259207","ITGB3","3690",-0.380971667484465,-8.27863872070031,3.27657419472922e-15
"ENSG00000225492","GBP1P1",NA,-0.571544364910551,-8.27682903418011,3.31846772931568e-15
"ENSG00000242534","IGKV2D-28","28883",-0.677553605575106,-8.27244276484748,3.42875652499389e-15
"ENSG00000077942","FBLN1","2192",-0.302152188706739,-8.27176418771753,3.44224470607031e-15
"ENSG00000168309","FAM107A","11170",-0.389559083057889,-8.26658083040664,3.57864719024243e-15
"ENSG00000027869","SH2D2A","9047",-0.512893714870803,-8.25876829760503,3.796949056044e-15
"ENSG00000125735","TNFSF14","8740",-0.455085711687777,-8.25406916079369,3.93244400716906e-15
"ENSG00000169116","PARM1","25849",-0.377240955939378,-8.2520738137292,3.988358049687e-15
"ENSG00000233429","HOTAIRM1","100506311",-0.368724383769798,-8.24757766529619,4.1241146462745e-15
"ENSG00000136531","SCN2A","6326",-0.473777908702769,-8.23893248640707,4.4034790586155e-15
"ENSG00000223350","IGLV9-49","28773",-0.624307748974312,-8.2368265132542,4.46983082445389e-15
"ENSG00000110848","CD69","969",-0.454395590994028,-8.23662275341286,4.47095483103801e-15
"ENSG00000172201","ID4","3400",-0.433195659630134,-8.234531390263,4.53780978097559e-15
"ENSG00000261295","RP11-524D16__A.3",NA,-0.326581657135249,-8.23242572921666,4.60616573889753e-15
"ENSG00000102678","FGF9","2254",-0.640906667822192,-8.2283995377913,4.74069132806872e-15
"ENSG00000180438","TPRXL",NA,-0.552174196294297,-8.22835817420138,4.74069132806872e-15
"ENSG00000106976","DNM1","1759",-0.352634537005162,-8.22790064860256,4.75122119156273e-15
"ENSG00000189056","RELN","5649",-0.558040103832424,-8.22239300338462,4.95111708228537e-15
"ENSG00000064655","EYA2","2139",-0.395819161360348,-8.21649622171474,5.174822497237e-15
"ENSG00000153707","PTPRD","5789",-0.412228370544554,-8.21218129481417,5.34293402608502e-15
"ENSG00000146122","DAAM2","23500",-0.287127755408493,-8.21021618225056,5.41741312908355e-15
"ENSG00000281406","BLACAT1","101669762",-0.6162249654387,-8.20871394410231,5.47336010971227e-15
"ENSG00000156103","MMP16","4325",-0.425211184555197,-8.20195818843949,5.75832154094157e-15
"ENSG00000142512","SIGLEC10","89790",-0.383959956234598,-8.20124197188728,5.78263808482804e-15
"ENSG00000145287","PLAC8","51316",-0.481528291490826,-8.19871857184876,5.88845063371107e-15
"ENSG00000196664","TLR7","51284",-0.376674139416167,-8.19818674639033,5.90493612356184e-15
"ENSG00000154493","C10orf90","118611",-0.53556624252795,-8.18836755749892,6.36022046596492e-15
"ENSG00000171812","COL8A2","1296",-0.468254721909361,-8.18760169305557,6.38951339556666e-15
"ENSG00000101307","SIRPB1","10326",-0.497472342487078,-8.18079386579747,6.72418961790139e-15
"ENSG00000198286","CARD11","84433",-0.415159357511578,-8.1802311173349,6.74461329782761e-15
"ENSG00000244255","XXbac-BPG116M5.17",NA,-0.582370016742941,-8.17836327375813,6.83330479654585e-15
"ENSG00000088320","REM1","28954",-0.303748525178601,-8.16985686081787,7.28531930876001e-15
"ENSG00000111796","KLRB1","3820",-0.475226680335103,-8.16792091119265,7.38489484092624e-15
"ENSG00000144278","GALNT13","114805",-0.439360429672585,-8.16561197065146,7.50728268838989e-15
"ENSG00000187957","DNER","92737",-0.557228727792476,-8.16276797268127,7.66307593718683e-15
"ENSG00000162511","LAPTM5","7805",-0.328068454180147,-8.1601010063829,7.81145138391896e-15
"ENSG00000170370","EMX2","2018",-0.248484656696896,-8.15843942637288,7.90151035986967e-15
"ENSG00000138759","FRAS1","80144",-0.469054344794676,-8.1562449806166,8.02532786789121e-15
"ENSG00000106366","SERPINE1","5054",-0.358491041962967,-8.15541761895991,8.06608514435972e-15
